Vendor,"GRAPHTEC Corporation"
Model,"GL2000"
Version,"Ver1.10","Rev0001"
MaxChannel, 4CH
Logic/Pulse, Off
TempUnit, C
Sampling interval, 200ms
Total data points,         3025
Trigger, 0
Start time, 2021-12-29,16:06:01
End time, 2021-12-29,16:16:06
Trigger time, 2021-12-29,16:06:01
AMP settings
CH,Signal name,Amp,Input,Range,Filter,Span,,Unit,Color,,,Line Width
CH1, " CH 1", M, DC, 5V, Off, +2.500, -2.500, V, 28, 5, 6, 0
CH2, " CH 2", M, DC, 5V, Off, +2.500, -2.500, V, 0, 13, 23, 0
CH3, " CH 3", M, DC, 5V, Off, +2.500, -2.500, V, 9, 22, 8, 0
Data
Number,Date,Time,us, CH1, CH2, CH3, Alarm,AlarmOut
1498,2021/12/29,16:11:00,400000,+0.350,+0.266,-1.466,LLLL,LLLL
1499,2021/12/29,16:11:00,600000,+0.351,+0.267,-1.467,LLLL,LLLL
1500,2021/12/29,16:11:00,800000,+0.351,+0.268,-1.459,LLLL,LLLL
1501,2021/12/29,16:11:01,000000,+0.351,+0.268,-1.464,LLLL,LLLL
1502,2021/12/29,16:11:01,200000,+0.352,+0.266,-1.464,LLLL,LLLL
1503,2021/12/29,16:11:01,400000,+0.349,+0.266,-1.463,LLLL,LLLL
1504,2021/12/29,16:11:01,600000,+0.353,+0.270,-1.469,LLLL,LLLL
1505,2021/12/29,16:11:01,800000,+0.351,+0.268,-1.459,LLLL,LLLL
1506,2021/12/29,16:11:02,000000,+0.350,+0.264,-1.463,LLLL,LLLL
1507,2021/12/29,16:11:02,200000,+0.351,+0.264,-1.466,LLLL,LLLL
1508,2021/12/29,16:11:02,400000,+0.349,+0.268,-1.460,LLLL,LLLL
1509,2021/12/29,16:11:02,600000,+0.352,+0.268,-1.463,LLLL,LLLL
1510,2021/12/29,16:11:02,800000,+0.352,+0.264,-1.470,LLLL,LLLL
1511,2021/12/29,16:11:03,000000,+0.349,+0.268,-1.459,LLLL,LLLL
1512,2021/12/29,16:11:03,200000,+0.352,+0.266,-1.460,LLLL,LLLL
1513,2021/12/29,16:11:03,400000,+0.350,+0.266,-1.466,LLLL,LLLL
1514,2021/12/29,16:11:03,600000,+0.349,+0.268,-1.462,LLLL,LLLL
1515,2021/12/29,16:11:03,800000,+0.350,+0.268,-1.464,LLLL,LLLL
1516,2021/12/29,16:11:04,000000,+0.351,+0.267,-1.467,LLLL,LLLL
1517,2021/12/29,16:11:04,200000,+0.349,+0.266,-1.463,LLLL,LLLL
1518,2021/12/29,16:11:04,400000,+0.350,+0.265,-1.462,LLLL,LLLL
1519,2021/12/29,16:11:04,600000,+0.349,+0.266,-1.466,LLLL,LLLL
1520,2021/12/29,16:11:04,800000,+0.351,+0.267,-1.464,LLLL,LLLL
1521,2021/12/29,16:11:05,000000,+0.349,+0.267,-1.466,LLLL,LLLL
1522,2021/12/29,16:11:05,200000,+0.347,+0.266,-1.469,LLLL,LLLL
1523,2021/12/29,16:11:05,400000,+0.350,+0.267,-1.457,LLLL,LLLL
1524,2021/12/29,16:11:05,600000,+0.348,+0.268,-1.459,LLLL,LLLL
1525,2021/12/29,16:11:05,800000,+0.351,+0.267,-1.466,LLLL,LLLL
1526,2021/12/29,16:11:06,000000,+0.348,+0.267,-1.462,LLLL,LLLL
1527,2021/12/29,16:11:06,200000,+0.349,+0.266,-1.464,LLLL,LLLL
1528,2021/12/29,16:11:06,400000,+0.350,+0.269,-1.463,LLLL,LLLL
1529,2021/12/29,16:11:06,600000,+0.349,+0.269,-1.462,LLLL,LLLL
1530,2021/12/29,16:11:06,800000,+0.373,+0.289,-1.576,LLLL,LLLL
1531,2021/12/29,16:11:07,000000,+0.607,+0.483,-2.034,LLLL,LLLL
1532,2021/12/29,16:11:07,200000,+0.610,+0.492,-2.028,LLLL,LLLL
1533,2021/12/29,16:11:07,400000,+0.609,+0.489,-2.014,LLLL,LLLL
1534,2021/12/29,16:11:07,600000,+0.611,+0.488,-2.001,LLLL,LLLL
1535,2021/12/29,16:11:07,800000,+0.607,+0.488,-2.001,LLLL,LLLL
1536,2021/12/29,16:11:08,000000,+0.607,+0.489,-1.999,LLLL,LLLL
1537,2021/12/29,16:11:08,200000,+0.606,+0.488,-2.001,LLLL,LLLL
1538,2021/12/29,16:11:08,400000,+0.606,+0.488,-1.991,LLLL,LLLL
1539,2021/12/29,16:11:08,600000,+0.607,+0.487,-1.992,LLLL,LLLL
1540,2021/12/29,16:11:08,800000,+0.605,+0.486,-1.997,LLLL,LLLL
1541,2021/12/29,16:11:09,000000,+0.603,+0.489,-1.992,LLLL,LLLL
1542,2021/12/29,16:11:09,200000,+0.605,+0.489,-1.991,LLLL,LLLL
1543,2021/12/29,16:11:09,400000,+0.603,+0.488,-1.991,LLLL,LLLL
1544,2021/12/29,16:11:09,600000,+0.605,+0.486,-1.992,LLLL,LLLL
1545,2021/12/29,16:11:09,800000,+0.603,+0.486,-1.997,LLLL,LLLL
1546,2021/12/29,16:11:10,000000,+0.601,+0.488,-1.986,LLLL,LLLL
1547,2021/12/29,16:11:10,200000,+0.605,+0.487,-1.991,LLLL,LLLL
1548,2021/12/29,16:11:10,400000,+0.603,+0.487,-1.996,LLLL,LLLL
1549,2021/12/29,16:11:10,600000,+0.601,+0.486,-1.980,LLLL,LLLL
1550,2021/12/29,16:11:10,800000,+0.601,+0.485,-1.991,LLLL,LLLL
1551,2021/12/29,16:11:11,000000,+0.600,+0.486,-1.992,LLLL,LLLL
1552,2021/12/29,16:11:11,200000,+0.600,+0.488,-1.981,LLLL,LLLL
1553,2021/12/29,16:11:11,400000,+0.599,+0.486,-1.984,LLLL,LLLL
1554,2021/12/29,16:11:11,600000,+0.602,+0.485,-1.992,LLLL,LLLL
1555,2021/12/29,16:11:11,800000,+0.599,+0.487,-1.980,LLLL,LLLL
1556,2021/12/29,16:11:12,000000,+0.598,+0.485,-1.983,LLLL,LLLL
1557,2021/12/29,16:11:12,200000,+0.599,+0.485,-1.986,LLLL,LLLL
1558,2021/12/29,16:11:12,400000,+0.601,+0.488,-1.983,LLLL,LLLL
1559,2021/12/29,16:11:12,600000,+0.600,+0.483,-1.984,LLLL,LLLL
1560,2021/12/29,16:11:12,800000,+0.599,+0.484,-1.988,LLLL,LLLL
1561,2021/12/29,16:11:13,000000,+0.597,+0.487,-1.983,LLLL,LLLL
1562,2021/12/29,16:11:13,200000,+0.599,+0.486,-1.982,LLLL,LLLL
1563,2021/12/29,16:11:13,400000,+0.597,+0.485,-1.990,LLLL,LLLL
1564,2021/12/29,16:11:13,600000,+0.598,+0.486,-1.981,LLLL,LLLL
1565,2021/12/29,16:11:13,800000,+0.599,+0.485,-1.983,LLLL,LLLL
1566,2021/12/29,16:11:14,000000,+0.598,+0.485,-1.991,LLLL,LLLL
1567,2021/12/29,16:11:14,200000,+0.596,+0.485,-1.988,LLLL,LLLL
1568,2021/12/29,16:11:14,400000,+0.597,+0.483,-1.984,LLLL,LLLL
1569,2021/12/29,16:11:14,600000,+0.596,+0.484,-1.988,LLLL,LLLL
1570,2021/12/29,16:11:14,800000,+0.596,+0.485,-1.984,LLLL,LLLL
1571,2021/12/29,16:11:15,000000,+0.599,+0.485,-1.980,LLLL,LLLL
1572,2021/12/29,16:11:15,200000,+0.598,+0.483,-1.984,LLLL,LLLL
1573,2021/12/29,16:11:15,400000,+0.594,+0.487,-1.981,LLLL,LLLL
1574,2021/12/29,16:11:15,600000,+0.597,+0.487,-1.976,LLLL,LLLL
1575,2021/12/29,16:11:15,800000,+0.598,+0.485,-1.986,LLLL,LLLL
1576,2021/12/29,16:11:16,000000,+0.597,+0.485,-1.979,LLLL,LLLL
1577,2021/12/29,16:11:16,200000,+0.595,+0.482,-1.979,LLLL,LLLL
1578,2021/12/29,16:11:16,400000,+0.596,+0.482,-1.984,LLLL,LLLL
1579,2021/12/29,16:11:16,600000,+0.595,+0.484,-1.982,LLLL,LLLL
1580,2021/12/29,16:11:16,800000,+0.594,+0.484,-1.978,LLLL,LLLL
1581,2021/12/29,16:11:17,000000,+0.597,+0.483,-1.982,LLLL,LLLL
1582,2021/12/29,16:11:17,200000,+0.595,+0.481,-1.974,LLLL,LLLL
1583,2021/12/29,16:11:17,400000,+0.597,+0.482,-1.977,LLLL,LLLL
1584,2021/12/29,16:11:17,600000,+0.594,+0.482,-1.980,LLLL,LLLL
1585,2021/12/29,16:11:17,800000,+0.596,+0.482,-1.978,LLLL,LLLL
1586,2021/12/29,16:11:18,000000,+0.595,+0.480,-1.975,LLLL,LLLL
1587,2021/12/29,16:11:18,200000,+0.593,+0.480,-1.977,LLLL,LLLL
1588,2021/12/29,16:11:18,400000,+0.595,+0.480,-1.977,LLLL,LLLL
1589,2021/12/29,16:11:18,600000,+0.597,+0.481,-1.977,LLLL,LLLL
1590,2021/12/29,16:11:18,800000,+0.595,+0.482,-1.976,LLLL,LLLL
1591,2021/12/29,16:11:19,000000,+0.595,+0.483,-1.979,LLLL,LLLL
1592,2021/12/29,16:11:19,200000,+0.593,+0.478,-1.977,LLLL,LLLL
1593,2021/12/29,16:11:19,400000,+0.595,+0.482,-1.978,LLLL,LLLL
1594,2021/12/29,16:11:19,600000,+0.594,+0.480,-1.973,LLLL,LLLL
1595,2021/12/29,16:11:19,800000,+0.595,+0.480,-1.976,LLLL,LLLL
1596,2021/12/29,16:11:20,000000,+0.594,+0.481,-1.983,LLLL,LLLL
1597,2021/12/29,16:11:20,200000,+0.593,+0.481,-1.977,LLLL,LLLL
1598,2021/12/29,16:11:20,400000,+0.595,+0.480,-1.973,LLLL,LLLL
1599,2021/12/29,16:11:20,600000,+0.597,+0.479,-1.976,LLLL,LLLL
1600,2021/12/29,16:11:20,800000,+0.593,+0.480,-1.976,LLLL,LLLL
1601,2021/12/29,16:11:21,000000,+0.593,+0.480,-1.977,LLLL,LLLL
1602,2021/12/29,16:11:21,200000,+0.595,+0.479,-1.974,LLLL,LLLL
1603,2021/12/29,16:11:21,400000,+0.592,+0.480,-1.975,LLLL,LLLL
1604,2021/12/29,16:11:21,600000,+0.594,+0.479,-1.975,LLLL,LLLL
1605,2021/12/29,16:11:21,800000,+0.591,+0.482,-1.978,LLLL,LLLL
1606,2021/12/29,16:11:22,000000,+0.592,+0.481,-1.974,LLLL,LLLL
1607,2021/12/29,16:11:22,200000,+0.593,+0.482,-1.979,LLLL,LLLL
1608,2021/12/29,16:11:22,400000,+0.591,+0.481,-1.979,LLLL,LLLL
1609,2021/12/29,16:11:22,600000,+0.594,+0.482,-1.972,LLLL,LLLL
1610,2021/12/29,16:11:22,800000,+0.592,+0.484,-1.974,LLLL,LLLL
1611,2021/12/29,16:11:23,000000,+0.592,+0.484,-1.969,LLLL,LLLL
1612,2021/12/29,16:11:23,200000,+0.593,+0.484,-1.976,LLLL,LLLL
1613,2021/12/29,16:11:23,400000,+0.594,+0.484,-1.978,LLLL,LLLL
1614,2021/12/29,16:11:23,600000,+0.592,+0.485,-1.970,LLLL,LLLL
1615,2021/12/29,16:11:23,800000,+0.594,+0.487,-1.971,LLLL,LLLL
1616,2021/12/29,16:11:24,000000,+0.593,+0.486,-1.978,LLLL,LLLL
1617,2021/12/29,16:11:24,200000,+0.596,+0.486,-1.968,LLLL,LLLL
1618,2021/12/29,16:11:24,400000,+0.596,+0.486,-1.968,LLLL,LLLL
1619,2021/12/29,16:11:24,600000,+0.594,+0.485,-1.978,LLLL,LLLL
1620,2021/12/29,16:11:24,800000,+0.594,+0.486,-1.968,LLLL,LLLL
1621,2021/12/29,16:11:25,000000,+0.594,+0.486,-1.967,LLLL,LLLL
1622,2021/12/29,16:11:25,200000,+0.595,+0.484,-1.970,LLLL,LLLL
1623,2021/12/29,16:11:25,400000,+0.595,+0.488,-1.975,LLLL,LLLL
1624,2021/12/29,16:11:25,600000,+0.596,+0.483,-1.971,LLLL,LLLL
1625,2021/12/29,16:11:25,800000,+0.594,+0.485,-1.975,LLLL,LLLL
1626,2021/12/29,16:11:26,000000,+0.594,+0.485,-1.971,LLLL,LLLL
1627,2021/12/29,16:11:26,200000,+0.597,+0.486,-1.972,LLLL,LLLL
1628,2021/12/29,16:11:26,400000,+0.594,+0.483,-1.974,LLLL,LLLL
1629,2021/12/29,16:11:26,600000,+0.595,+0.483,-1.977,LLLL,LLLL
1630,2021/12/29,16:11:26,800000,+0.594,+0.482,-1.974,LLLL,LLLL
1631,2021/12/29,16:11:27,000000,+0.595,+0.483,-1.971,LLLL,LLLL
1632,2021/12/29,16:11:27,200000,+0.592,+0.482,-1.971,LLLL,LLLL
1633,2021/12/29,16:11:27,400000,+0.592,+0.483,-1.973,LLLL,LLLL
1634,2021/12/29,16:11:27,600000,+0.594,+0.482,-1.978,LLLL,LLLL
1635,2021/12/29,16:11:27,800000,+0.591,+0.483,-1.974,LLLL,LLLL
1636,2021/12/29,16:11:28,000000,+0.592,+0.482,-1.973,LLLL,LLLL
1637,2021/12/29,16:11:28,200000,+0.592,+0.482,-1.974,LLLL,LLLL
1638,2021/12/29,16:11:28,400000,+0.592,+0.483,-1.972,LLLL,LLLL
1639,2021/12/29,16:11:28,600000,+0.591,+0.482,-1.971,LLLL,LLLL
1640,2021/12/29,16:11:28,800000,+0.594,+0.482,-1.974,LLLL,LLLL
1641,2021/12/29,16:11:29,000000,+0.590,+0.481,-1.976,LLLL,LLLL
1642,2021/12/29,16:11:29,200000,+0.591,+0.480,-1.970,LLLL,LLLL
1643,2021/12/29,16:11:29,400000,+0.593,+0.483,-1.969,LLLL,LLLL
1644,2021/12/29,16:11:29,600000,+0.592,+0.482,-1.972,LLLL,LLLL
1645,2021/12/29,16:11:29,800000,+0.591,+0.481,-1.971,LLLL,LLLL
1646,2021/12/29,16:11:30,000000,+0.591,+0.480,-1.970,LLLL,LLLL
1647,2021/12/29,16:11:30,200000,+0.591,+0.481,-1.969,LLLL,LLLL
1648,2021/12/29,16:11:30,400000,+0.591,+0.481,-1.974,LLLL,LLLL
1649,2021/12/29,16:11:30,600000,+0.589,+0.482,-1.973,LLLL,LLLL
1650,2021/12/29,16:11:30,800000,+0.589,+0.482,-1.969,LLLL,LLLL
1651,2021/12/29,16:11:31,000000,+0.589,+0.482,-1.971,LLLL,LLLL
1652,2021/12/29,16:11:31,200000,+0.593,+0.482,-1.969,LLLL,LLLL
1653,2021/12/29,16:11:31,400000,+0.590,+0.481,-1.973,LLLL,LLLL
1654,2021/12/29,16:11:31,600000,+0.592,+0.483,-1.971,LLLL,LLLL
1655,2021/12/29,16:11:31,800000,+0.590,+0.482,-1.971,LLLL,LLLL
1656,2021/12/29,16:11:32,000000,+0.589,+0.479,-1.964,LLLL,LLLL
1657,2021/12/29,16:11:32,200000,+0.592,+0.481,-1.972,LLLL,LLLL
1658,2021/12/29,16:11:32,400000,+0.590,+0.482,-1.967,LLLL,LLLL
1659,2021/12/29,16:11:32,600000,+0.590,+0.483,-1.965,LLLL,LLLL
1660,2021/12/29,16:11:32,800000,+0.589,+0.481,-1.974,LLLL,LLLL
1661,2021/12/29,16:11:33,000000,+0.589,+0.483,-1.970,LLLL,LLLL
1662,2021/12/29,16:11:33,200000,+0.592,+0.482,-1.970,LLLL,LLLL
1663,2021/12/29,16:11:33,400000,+0.589,+0.482,-1.970,LLLL,LLLL
1664,2021/12/29,16:11:33,600000,+0.592,+0.479,-1.970,LLLL,LLLL
1665,2021/12/29,16:11:33,800000,+0.590,+0.479,-1.970,LLLL,LLLL
1666,2021/12/29,16:11:34,000000,+0.589,+0.482,-1.970,LLLL,LLLL
1667,2021/12/29,16:11:34,200000,+0.589,+0.482,-1.971,LLLL,LLLL
1668,2021/12/29,16:11:34,400000,+0.592,+0.483,-1.965,LLLL,LLLL
1669,2021/12/29,16:11:34,600000,+0.591,+0.479,-1.967,LLLL,LLLL
1670,2021/12/29,16:11:34,800000,+0.588,+0.481,-1.971,LLLL,LLLL
1671,2021/12/29,16:11:35,000000,+0.590,+0.480,-1.964,LLLL,LLLL
1672,2021/12/29,16:11:35,200000,+0.590,+0.481,-1.965,LLLL,LLLL
1673,2021/12/29,16:11:35,400000,+0.590,+0.479,-1.967,LLLL,LLLL
1674,2021/12/29,16:11:35,600000,+0.589,+0.481,-1.970,LLLL,LLLL
1675,2021/12/29,16:11:35,800000,+0.588,+0.478,-1.966,LLLL,LLLL
1676,2021/12/29,16:11:36,000000,+0.592,+0.481,-1.967,LLLL,LLLL
1677,2021/12/29,16:11:36,200000,+0.587,+0.482,-1.968,LLLL,LLLL
1678,2021/12/29,16:11:36,400000,+0.587,+0.482,-1.970,LLLL,LLLL
1679,2021/12/29,16:11:36,600000,+0.589,+0.480,-1.969,LLLL,LLLL
1680,2021/12/29,16:11:36,800000,+0.588,+0.482,-1.964,LLLL,LLLL
1681,2021/12/29,16:11:37,000000,+0.589,+0.480,-1.965,LLLL,LLLL
1682,2021/12/29,16:11:37,200000,+0.590,+0.482,-1.969,LLLL,LLLL
1683,2021/12/29,16:11:37,400000,+0.588,+0.482,-1.967,LLLL,LLLL
1684,2021/12/29,16:11:37,600000,+0.588,+0.481,-1.964,LLLL,LLLL
1685,2021/12/29,16:11:37,800000,+0.589,+0.482,-1.965,LLLL,LLLL
1686,2021/12/29,16:11:38,000000,+0.591,+0.481,-1.967,LLLL,LLLL
1687,2021/12/29,16:11:38,200000,+0.587,+0.480,-1.964,LLLL,LLLL
1688,2021/12/29,16:11:38,400000,+0.590,+0.480,-1.964,LLLL,LLLL
1689,2021/12/29,16:11:38,600000,+0.589,+0.480,-1.961,LLLL,LLLL
1690,2021/12/29,16:11:38,800000,+0.588,+0.481,-1.964,LLLL,LLLL
1691,2021/12/29,16:11:39,000000,+0.588,+0.483,-1.970,LLLL,LLLL
1692,2021/12/29,16:11:39,200000,+0.591,+0.481,-1.965,LLLL,LLLL
1693,2021/12/29,16:11:39,400000,+0.589,+0.480,-1.967,LLLL,LLLL
1694,2021/12/29,16:11:39,600000,+0.588,+0.482,-1.968,LLLL,LLLL
1695,2021/12/29,16:11:39,800000,+0.588,+0.480,-1.968,LLLL,LLLL
1696,2021/12/29,16:11:40,000000,+0.589,+0.480,-1.962,LLLL,LLLL
1697,2021/12/29,16:11:40,200000,+0.590,+0.480,-1.964,LLLL,LLLL
1698,2021/12/29,16:11:40,400000,+0.587,+0.482,-1.968,LLLL,LLLL
1699,2021/12/29,16:11:40,600000,+0.589,+0.480,-1.962,LLLL,LLLL
1700,2021/12/29,16:11:40,800000,+0.588,+0.480,-1.965,LLLL,LLLL
1701,2021/12/29,16:11:41,000000,+0.585,+0.480,-1.970,LLLL,LLLL
1702,2021/12/29,16:11:41,200000,+0.587,+0.480,-1.962,LLLL,LLLL
1703,2021/12/29,16:11:41,400000,+0.587,+0.479,-1.966,LLLL,LLLL
1704,2021/12/29,16:11:41,600000,+0.587,+0.479,-1.970,LLLL,LLLL
1705,2021/12/29,16:11:41,800000,+0.587,+0.480,-1.960,LLLL,LLLL
1706,2021/12/29,16:11:42,000000,+0.588,+0.482,-1.971,LLLL,LLLL
1707,2021/12/29,16:11:42,200000,+0.586,+0.480,-1.965,LLLL,LLLL
1708,2021/12/29,16:11:42,400000,+0.588,+0.481,-1.959,LLLL,LLLL
1709,2021/12/29,16:11:42,600000,+0.587,+0.479,-1.972,LLLL,LLLL
1710,2021/12/29,16:11:42,800000,+0.588,+0.481,-1.963,LLLL,LLLL
1711,2021/12/29,16:11:43,000000,+0.584,+0.483,-1.963,LLLL,LLLL
1712,2021/12/29,16:11:43,200000,+0.585,+0.480,-1.966,LLLL,LLLL
1713,2021/12/29,16:11:43,400000,+0.589,+0.480,-1.971,LLLL,LLLL
1714,2021/12/29,16:11:43,600000,+0.586,+0.478,-1.965,LLLL,LLLL
1715,2021/12/29,16:11:43,800000,+0.585,+0.481,-1.965,LLLL,LLLL
1716,2021/12/29,16:11:44,000000,+0.588,+0.484,-1.969,LLLL,LLLL
1717,2021/12/29,16:11:44,200000,+0.587,+0.480,-1.962,LLLL,LLLL
1718,2021/12/29,16:11:44,400000,+0.587,+0.480,-1.974,LLLL,LLLL
1719,2021/12/29,16:11:44,600000,+0.584,+0.480,-1.972,LLLL,LLLL
1720,2021/12/29,16:11:44,800000,+0.588,+0.479,-1.956,LLLL,LLLL
1721,2021/12/29,16:11:45,000000,+0.586,+0.478,-1.966,LLLL,LLLL
1722,2021/12/29,16:11:45,200000,+0.583,+0.479,-1.972,LLLL,LLLL
1723,2021/12/29,16:11:45,400000,+0.585,+0.480,-1.958,LLLL,LLLL
1724,2021/12/29,16:11:45,600000,+0.588,+0.480,-1.959,LLLL,LLLL
1725,2021/12/29,16:11:45,800000,+0.584,+0.482,-1.973,LLLL,LLLL
1726,2021/12/29,16:11:46,000000,+0.585,+0.480,-1.962,LLLL,LLLL
1727,2021/12/29,16:11:46,200000,+0.587,+0.480,-1.965,LLLL,LLLL
1728,2021/12/29,16:11:46,400000,+0.587,+0.479,-1.968,LLLL,LLLL
1729,2021/12/29,16:11:46,600000,+0.585,+0.480,-1.966,LLLL,LLLL
1730,2021/12/29,16:11:46,800000,+0.586,+0.478,-1.962,LLLL,LLLL
1731,2021/12/29,16:11:47,000000,+0.584,+0.479,-1.973,LLLL,LLLL
1732,2021/12/29,16:11:47,200000,+0.585,+0.482,-1.963,LLLL,LLLL
1733,2021/12/29,16:11:47,400000,+0.588,+0.480,-1.961,LLLL,LLLL
1734,2021/12/29,16:11:47,600000,+0.586,+0.480,-1.973,LLLL,LLLL
1735,2021/12/29,16:11:47,800000,+0.587,+0.479,-1.962,LLLL,LLLL
1736,2021/12/29,16:11:48,000000,+0.585,+0.480,-1.956,LLLL,LLLL
1737,2021/12/29,16:11:48,200000,+0.586,+0.479,-1.970,LLLL,LLLL
1738,2021/12/29,16:11:48,400000,+0.585,+0.478,-1.964,LLLL,LLLL
1739,2021/12/29,16:11:48,600000,+0.584,+0.478,-1.961,LLLL,LLLL
1740,2021/12/29,16:11:48,800000,+0.588,+0.480,-1.968,LLLL,LLLL
1741,2021/12/29,16:11:49,000000,+0.585,+0.480,-1.966,LLLL,LLLL
1742,2021/12/29,16:11:49,200000,+0.584,+0.479,-1.968,LLLL,LLLL
1743,2021/12/29,16:11:49,400000,+0.583,+0.478,-1.974,LLLL,LLLL
1744,2021/12/29,16:11:49,600000,+0.584,+0.480,-1.963,LLLL,LLLL
1745,2021/12/29,16:11:49,800000,+0.587,+0.477,-1.967,LLLL,LLLL
1746,2021/12/29,16:11:50,000000,+0.584,+0.479,-1.970,LLLL,LLLL
1747,2021/12/29,16:11:50,200000,+0.585,+0.480,-1.966,LLLL,LLLL
1748,2021/12/29,16:11:50,400000,+0.586,+0.477,-1.968,LLLL,LLLL
1749,2021/12/29,16:11:50,600000,+0.585,+0.478,-1.972,LLLL,LLLL
1750,2021/12/29,16:11:50,800000,+0.583,+0.480,-1.966,LLLL,LLLL
1751,2021/12/29,16:11:51,000000,+0.586,+0.479,-1.965,LLLL,LLLL
1752,2021/12/29,16:11:51,200000,+0.587,+0.479,-1.974,LLLL,LLLL
1753,2021/12/29,16:11:51,400000,+0.584,+0.481,-1.963,LLLL,LLLL
1754,2021/12/29,16:11:51,600000,+0.583,+0.479,-1.969,LLLL,LLLL
1755,2021/12/29,16:11:51,800000,+0.587,+0.479,-1.972,LLLL,LLLL
1756,2021/12/29,16:11:52,000000,+0.586,+0.479,-1.966,LLLL,LLLL
1757,2021/12/29,16:11:52,200000,+0.582,+0.480,-1.967,LLLL,LLLL
1758,2021/12/29,16:11:52,400000,+0.584,+0.480,-1.970,LLLL,LLLL
1759,2021/12/29,16:11:52,600000,+0.585,+0.481,-1.966,LLLL,LLLL
1760,2021/12/29,16:11:52,800000,+0.584,+0.480,-1.964,LLLL,LLLL
1761,2021/12/29,16:11:53,000000,+0.583,+0.478,-1.970,LLLL,LLLL
1762,2021/12/29,16:11:53,200000,+0.584,+0.479,-1.966,LLLL,LLLL
1763,2021/12/29,16:11:53,400000,+0.584,+0.477,-1.970,LLLL,LLLL
1764,2021/12/29,16:11:53,600000,+0.583,+0.480,-1.969,LLLL,LLLL
1765,2021/12/29,16:11:53,800000,+0.582,+0.479,-1.965,LLLL,LLLL
1766,2021/12/29,16:11:54,000000,+0.582,+0.479,-1.963,LLLL,LLLL
1767,2021/12/29,16:11:54,200000,+0.583,+0.478,-1.972,LLLL,LLLL
1768,2021/12/29,16:11:54,400000,+0.584,+0.478,-1.966,LLLL,LLLL
1769,2021/12/29,16:11:54,600000,+0.585,+0.478,-1.966,LLLL,LLLL
1770,2021/12/29,16:11:54,800000,+0.582,+0.480,-1.974,LLLL,LLLL
1771,2021/12/29,16:11:55,000000,+0.583,+0.479,-1.960,LLLL,LLLL
1772,2021/12/29,16:11:55,200000,+0.585,+0.477,-1.964,LLLL,LLLL
1773,2021/12/29,16:11:55,400000,+0.583,+0.476,-1.966,LLLL,LLLL
1774,2021/12/29,16:11:55,600000,+0.583,+0.477,-1.970,LLLL,LLLL
1775,2021/12/29,16:11:55,800000,+0.585,+0.477,-1.964,LLLL,LLLL
1776,2021/12/29,16:11:56,000000,+0.584,+0.479,-1.964,LLLL,LLLL
1777,2021/12/29,16:11:56,200000,+0.584,+0.479,-1.969,LLLL,LLLL
1778,2021/12/29,16:11:56,400000,+0.585,+0.477,-1.965,LLLL,LLLL
1779,2021/12/29,16:11:56,600000,+0.584,+0.478,-1.969,LLLL,LLLL
1780,2021/12/29,16:11:56,800000,+0.584,+0.477,-1.965,LLLL,LLLL
1781,2021/12/29,16:11:57,000000,+0.582,+0.477,-1.966,LLLL,LLLL
1782,2021/12/29,16:11:57,200000,+0.587,+0.479,-1.970,LLLL,LLLL
1783,2021/12/29,16:11:57,400000,+0.586,+0.479,-1.961,LLLL,LLLL
1784,2021/12/29,16:11:57,600000,+0.584,+0.480,-1.963,LLLL,LLLL
1785,2021/12/29,16:11:57,800000,+0.584,+0.476,-1.969,LLLL,LLLL
1786,2021/12/29,16:11:58,000000,+0.586,+0.477,-1.957,LLLL,LLLL
1787,2021/12/29,16:11:58,200000,+0.585,+0.479,-1.960,LLLL,LLLL
1788,2021/12/29,16:11:58,400000,+0.586,+0.479,-1.966,LLLL,LLLL
1789,2021/12/29,16:11:58,600000,+0.586,+0.480,-1.962,LLLL,LLLL
1790,2021/12/29,16:11:58,800000,+0.586,+0.479,-1.962,LLLL,LLLL
1791,2021/12/29,16:11:59,000000,+0.583,+0.481,-1.966,LLLL,LLLL
1792,2021/12/29,16:11:59,200000,+0.582,+0.480,-1.958,LLLL,LLLL
1793,2021/12/29,16:11:59,400000,+0.585,+0.479,-1.967,LLLL,LLLL
1794,2021/12/29,16:11:59,600000,+0.585,+0.482,-1.966,LLLL,LLLL
1795,2021/12/29,16:11:59,800000,+0.582,+0.481,-1.960,LLLL,LLLL
1796,2021/12/29,16:12:00,000000,+0.584,+0.480,-1.964,LLLL,LLLL
1797,2021/12/29,16:12:00,200000,+0.581,+0.479,-1.969,LLLL,LLLL
1798,2021/12/29,16:12:00,400000,+0.582,+0.478,-1.956,LLLL,LLLL
1799,2021/12/29,16:12:00,600000,+0.582,+0.478,-1.959,LLLL,LLLL
1800,2021/12/29,16:12:00,800000,+0.585,+0.478,-1.962,LLLL,LLLL
1801,2021/12/29,16:12:01,000000,+0.580,+0.482,-1.961,LLLL,LLLL
1802,2021/12/29,16:12:01,200000,+0.580,+0.478,-1.961,LLLL,LLLL
1803,2021/12/29,16:12:01,400000,+0.581,+0.480,-1.960,LLLL,LLLL
1804,2021/12/29,16:12:01,600000,+0.583,+0.479,-1.959,LLLL,LLLL
1805,2021/12/29,16:12:01,800000,+0.581,+0.479,-1.967,LLLL,LLLL
1806,2021/12/29,16:12:02,000000,+0.579,+0.478,-1.959,LLLL,LLLL
