Vendor,"GRAPHTEC Corporation"
Model,"GL2000"
Version,"Ver1.10","Rev0001"
MaxChannel, 4CH
Logic/Pulse, Off
TempUnit, C
Sampling interval, 200ms
Total data points,         3025
Trigger, 0
Start time, 2021-12-29,14:54:05
End time, 2021-12-29,15:04:11
Trigger time, 2021-12-29,14:54:06
AMP settings
CH,Signal name,Amp,Input,Range,Filter,Span,,Unit,Color,,,Line Width
CH1, " CH 1", M, DC, 5V, Off, +2.500, -2.500, V, 28, 5, 6, 0
CH2, " CH 2", M, DC, 5V, Off, +2.500, -2.500, V, 0, 13, 23, 0
CH3, " CH 3", M, DC, 5V, Off, +2.500, -2.500, V, 9, 22, 8, 0
Data
Number,Date,Time,us, CH1, CH2, CH3, Alarm,AlarmOut
NO.,Date,Time,us, V, V, V, A1234,AO1234
1538,2021/12/29,14:59:13,400000,-0.295,+0.378,-1.522,LLLL,LLLL
1539,2021/12/29,14:59:13,600000,-0.294,+0.379,-1.533,LLLL,LLLL
1540,2021/12/29,14:59:13,800000,-0.293,+0.377,-1.517,LLLL,LLLL
1541,2021/12/29,14:59:14,000000,-0.292,+0.374,-1.517,LLLL,LLLL
1542,2021/12/29,14:59:14,200000,-0.291,+0.373,-1.524,LLLL,LLLL
1543,2021/12/29,14:59:14,400000,-0.289,+0.375,-1.514,LLLL,LLLL
1544,2021/12/29,14:59:14,600000,-0.291,+0.374,-1.518,LLLL,LLLL
1545,2021/12/29,14:59:14,800000,-0.289,+0.372,-1.518,LLLL,LLLL
1546,2021/12/29,14:59:15,000000,-0.290,+0.372,-1.506,LLLL,LLLL
1547,2021/12/29,14:59:15,200000,-0.289,+0.369,-1.516,LLLL,LLLL
1548,2021/12/29,14:59:15,400000,-0.288,+0.370,-1.515,LLLL,LLLL
1549,2021/12/29,14:59:15,600000,-0.287,+0.370,-1.508,LLLL,LLLL
1550,2021/12/29,14:59:15,800000,-0.288,+0.369,-1.510,LLLL,LLLL
1551,2021/12/29,14:59:16,000000,-0.287,+0.368,-1.508,LLLL,LLLL
1552,2021/12/29,14:59:16,200000,-0.285,+0.368,-1.502,LLLL,LLLL
1553,2021/12/29,14:59:16,400000,-0.286,+0.367,-1.512,LLLL,LLLL
1554,2021/12/29,14:59:16,600000,-0.287,+0.367,-1.508,LLLL,LLLL
1555,2021/12/29,14:59:16,800000,-0.284,+0.367,-1.502,LLLL,LLLL
1556,2021/12/29,14:59:17,000000,-0.284,+0.365,-1.505,LLLL,LLLL
1557,2021/12/29,14:59:17,200000,-0.284,+0.363,-1.504,LLLL,LLLL
1558,2021/12/29,14:59:17,400000,-0.284,+0.366,-1.497,LLLL,LLLL
1559,2021/12/29,14:59:17,600000,-0.283,+0.363,-1.506,LLLL,LLLL
1560,2021/12/29,14:59:17,800000,-0.282,+0.364,-1.497,LLLL,LLLL
1561,2021/12/29,14:59:18,000000,-0.285,+0.365,-1.498,LLLL,LLLL
1562,2021/12/29,14:59:18,200000,-0.282,+0.363,-1.498,LLLL,LLLL
1563,2021/12/29,14:59:18,400000,-0.281,+0.365,-1.499,LLLL,LLLL
1564,2021/12/29,14:59:18,600000,-0.282,+0.360,-1.494,LLLL,LLLL
1565,2021/12/29,14:59:18,800000,-0.283,+0.360,-1.498,LLLL,LLLL
1566,2021/12/29,14:59:19,000000,-0.279,+0.364,-1.489,LLLL,LLLL
1567,2021/12/29,14:59:19,200000,-0.281,+0.363,-1.493,LLLL,LLLL
1568,2021/12/29,14:59:19,400000,-0.281,+0.360,-1.494,LLLL,LLLL
1569,2021/12/29,14:59:19,600000,-0.280,+0.360,-1.492,LLLL,LLLL
1570,2021/12/29,14:59:19,800000,-0.282,+0.361,-1.490,LLLL,LLLL
1571,2021/12/29,14:59:20,000000,-0.283,+0.360,-1.488,LLLL,LLLL
1572,2021/12/29,14:59:20,200000,-0.278,+0.361,-1.493,LLLL,LLLL
1573,2021/12/29,14:59:20,400000,-0.280,+0.360,-1.495,LLLL,LLLL
1574,2021/12/29,14:59:20,600000,-0.279,+0.362,-1.487,LLLL,LLLL
1575,2021/12/29,14:59:20,800000,-0.279,+0.359,-1.489,LLLL,LLLL
1576,2021/12/29,14:59:21,000000,-0.278,+0.358,-1.482,LLLL,LLLL
1577,2021/12/29,14:59:21,200000,-0.278,+0.358,-1.490,LLLL,LLLL
1578,2021/12/29,14:59:21,400000,-0.278,+0.361,-1.491,LLLL,LLLL
1579,2021/12/29,14:59:21,600000,-0.278,+0.358,-1.482,LLLL,LLLL
1580,2021/12/29,14:59:21,800000,-0.279,+0.356,-1.490,LLLL,LLLL
1581,2021/12/29,14:59:22,000000,-0.278,+0.359,-1.486,LLLL,LLLL
1582,2021/12/29,14:59:22,200000,-0.279,+0.356,-1.481,LLLL,LLLL
1583,2021/12/29,14:59:22,400000,-0.278,+0.355,-1.492,LLLL,LLLL
1584,2021/12/29,14:59:22,600000,-0.278,+0.356,-1.482,LLLL,LLLL
1585,2021/12/29,14:59:22,800000,-0.277,+0.355,-1.476,LLLL,LLLL
1586,2021/12/29,14:59:23,000000,-0.277,+0.357,-1.493,LLLL,LLLL
1587,2021/12/29,14:59:23,200000,-0.275,+0.357,-1.480,LLLL,LLLL
1588,2021/12/29,14:59:23,400000,-0.278,+0.354,-1.477,LLLL,LLLL
1589,2021/12/29,14:59:23,600000,-0.275,+0.355,-1.491,LLLL,LLLL
1590,2021/12/29,14:59:23,800000,-0.276,+0.356,-1.480,LLLL,LLLL
1591,2021/12/29,14:59:24,000000,-0.278,+0.355,-1.470,LLLL,LLLL
1592,2021/12/29,14:59:24,200000,-0.277,+0.357,-1.492,LLLL,LLLL
1593,2021/12/29,14:59:24,400000,-0.274,+0.356,-1.481,LLLL,LLLL
1594,2021/12/29,14:59:24,600000,-0.276,+0.354,-1.471,LLLL,LLLL
1595,2021/12/29,14:59:24,800000,-0.278,+0.353,-1.486,LLLL,LLLL
1596,2021/12/29,14:59:25,000000,-0.275,+0.354,-1.477,LLLL,LLLL
1597,2021/12/29,14:59:25,200000,-0.276,+0.354,-1.472,LLLL,LLLL
1598,2021/12/29,14:59:25,400000,-0.278,+0.354,-1.492,LLLL,LLLL
1599,2021/12/29,14:59:25,600000,-0.274,+0.356,-1.472,LLLL,LLLL
1600,2021/12/29,14:59:25,800000,-0.277,+0.354,-1.470,LLLL,LLLL
1601,2021/12/29,14:59:26,000000,-0.274,+0.354,-1.489,LLLL,LLLL
1602,2021/12/29,14:59:26,200000,-0.275,+0.353,-1.469,LLLL,LLLL
1603,2021/12/29,14:59:26,400000,-0.276,+0.353,-1.469,LLLL,LLLL
1604,2021/12/29,14:59:26,600000,-0.275,+0.355,-1.490,LLLL,LLLL
1605,2021/12/29,14:59:26,800000,-0.273,+0.354,-1.474,LLLL,LLLL
1606,2021/12/29,14:59:27,000000,-0.276,+0.351,-1.473,LLLL,LLLL
1607,2021/12/29,14:59:27,200000,-0.275,+0.353,-1.481,LLLL,LLLL
1608,2021/12/29,14:59:27,400000,-0.274,+0.353,-1.466,LLLL,LLLL
1609,2021/12/29,14:59:27,600000,-0.276,+0.353,-1.472,LLLL,LLLL
1610,2021/12/29,14:59:27,800000,-0.274,+0.352,-1.483,LLLL,LLLL
1611,2021/12/29,14:59:28,000000,-0.271,+0.352,-1.468,LLLL,LLLL
1612,2021/12/29,14:59:28,200000,-0.274,+0.353,-1.470,LLLL,LLLL
1613,2021/12/29,14:59:28,400000,-0.275,+0.353,-1.480,LLLL,LLLL
1614,2021/12/29,14:59:28,600000,-0.273,+0.349,-1.472,LLLL,LLLL
1615,2021/12/29,14:59:28,800000,-0.276,+0.350,-1.467,LLLL,LLLL
1616,2021/12/29,14:59:29,000000,-0.274,+0.350,-1.480,LLLL,LLLL
1617,2021/12/29,14:59:29,200000,-0.272,+0.353,-1.465,LLLL,LLLL
1618,2021/12/29,14:59:29,400000,-0.275,+0.352,-1.472,LLLL,LLLL
1619,2021/12/29,14:59:29,600000,-0.271,+0.352,-1.480,LLLL,LLLL
1620,2021/12/29,14:59:29,800000,-0.271,+0.351,-1.459,LLLL,LLLL
1621,2021/12/29,14:59:30,000000,-0.271,+0.352,-1.465,LLLL,LLLL
1622,2021/12/29,14:59:30,200000,-0.272,+0.352,-1.480,LLLL,LLLL
1623,2021/12/29,14:59:30,400000,-0.273,+0.350,-1.460,LLLL,LLLL
1624,2021/12/29,14:59:30,600000,-0.272,+0.347,-1.467,LLLL,LLLL
1625,2021/12/29,14:59:30,800000,-0.272,+0.348,-1.472,LLLL,LLLL
1626,2021/12/29,14:59:31,000000,-0.271,+0.350,-1.456,LLLL,LLLL
1627,2021/12/29,14:59:31,200000,-0.272,+0.350,-1.468,LLLL,LLLL
1628,2021/12/29,14:59:31,400000,-0.269,+0.349,-1.485,LLLL,LLLL
1629,2021/12/29,14:59:31,600000,-0.272,+0.350,-1.455,LLLL,LLLL
1630,2021/12/29,14:59:31,800000,-0.272,+0.349,-1.464,LLLL,LLLL
1631,2021/12/29,14:59:32,000000,-0.269,+0.350,-1.469,LLLL,LLLL
1632,2021/12/29,14:59:32,200000,-0.269,+0.349,-1.458,LLLL,LLLL
1633,2021/12/29,14:59:32,400000,-0.270,+0.349,-1.463,LLLL,LLLL
1634,2021/12/29,14:59:32,600000,-0.269,+0.350,-1.474,LLLL,LLLL
1635,2021/12/29,14:59:32,800000,-0.270,+0.348,-1.458,LLLL,LLLL
1636,2021/12/29,14:59:33,000000,-0.272,+0.348,-1.462,LLLL,LLLL
1637,2021/12/29,14:59:33,200000,-0.268,+0.348,-1.468,LLLL,LLLL
1638,2021/12/29,14:59:33,400000,-0.268,+0.349,-1.463,LLLL,LLLL
1639,2021/12/29,14:59:33,600000,-0.269,+0.348,-1.461,LLLL,LLLL
1640,2021/12/29,14:59:33,800000,-0.268,+0.350,-1.468,LLLL,LLLL
1641,2021/12/29,14:59:34,000000,-0.267,+0.349,-1.458,LLLL,LLLL
1642,2021/12/29,14:59:34,200000,-0.267,+0.350,-1.463,LLLL,LLLL
1643,2021/12/29,14:59:34,400000,-0.265,+0.346,-1.471,LLLL,LLLL
1644,2021/12/29,14:59:34,600000,-0.267,+0.346,-1.460,LLLL,LLLL
1645,2021/12/29,14:59:34,800000,-0.268,+0.350,-1.462,LLLL,LLLL
1646,2021/12/29,14:59:35,000000,-0.268,+0.349,-1.469,LLLL,LLLL
1647,2021/12/29,14:59:35,200000,-0.268,+0.347,-1.457,LLLL,LLLL
1648,2021/12/29,14:59:35,400000,-0.269,+0.344,-1.466,LLLL,LLLL
1649,2021/12/29,14:59:35,600000,-0.265,+0.345,-1.462,LLLL,LLLL
1650,2021/12/29,14:59:35,800000,-0.265,+0.350,-1.459,LLLL,LLLL
1651,2021/12/29,14:59:36,000000,-0.267,+0.348,-1.465,LLLL,LLLL
1652,2021/12/29,14:59:36,200000,-0.265,+0.347,-1.460,LLLL,LLLL
1653,2021/12/29,14:59:36,400000,-0.267,+0.345,-1.450,LLLL,LLLL
1654,2021/12/29,14:59:36,600000,-0.268,+0.345,-1.467,LLLL,LLLL
1655,2021/12/29,14:59:36,800000,-0.264,+0.349,-1.457,LLLL,LLLL
1656,2021/12/29,14:59:37,000000,-0.268,+0.345,-1.459,LLLL,LLLL
1657,2021/12/29,14:59:37,200000,-0.266,+0.344,-1.458,LLLL,LLLL
1658,2021/12/29,14:59:37,400000,-0.266,+0.345,-1.459,LLLL,LLLL
1659,2021/12/29,14:59:37,600000,-0.267,+0.345,-1.459,LLLL,LLLL
1660,2021/12/29,14:59:37,800000,-0.268,+0.346,-1.458,LLLL,LLLL
1661,2021/12/29,14:59:38,000000,-0.265,+0.345,-1.455,LLLL,LLLL
1662,2021/12/29,14:59:38,200000,-0.266,+0.344,-1.458,LLLL,LLLL
1663,2021/12/29,14:59:38,400000,-0.269,+0.341,-1.458,LLLL,LLLL
1664,2021/12/29,14:59:38,600000,-0.266,+0.342,-1.465,LLLL,LLLL
1665,2021/12/29,14:59:38,800000,-0.268,+0.342,-1.452,LLLL,LLLL
1666,2021/12/29,14:59:39,000000,-0.266,+0.343,-1.461,LLLL,LLLL
1667,2021/12/29,14:59:39,200000,-0.266,+0.346,-1.458,LLLL,LLLL
1668,2021/12/29,14:59:39,400000,-0.266,+0.344,-1.450,LLLL,LLLL
1669,2021/12/29,14:59:39,600000,-0.265,+0.343,-1.463,LLLL,LLLL
1670,2021/12/29,14:59:39,800000,-0.267,+0.343,-1.458,LLLL,LLLL
1671,2021/12/29,14:59:40,000000,-0.268,+0.347,-1.446,LLLL,LLLL
1672,2021/12/29,14:59:40,200000,-0.263,+0.344,-1.465,LLLL,LLLL
1673,2021/12/29,14:59:40,400000,-0.265,+0.344,-1.457,LLLL,LLLL
1674,2021/12/29,14:59:40,600000,-0.266,+0.343,-1.447,LLLL,LLLL
1675,2021/12/29,14:59:40,800000,-0.266,+0.339,-1.461,LLLL,LLLL
1676,2021/12/29,14:59:41,000000,-0.263,+0.345,-1.456,LLLL,LLLL
1677,2021/12/29,14:59:41,200000,-0.267,+0.343,-1.450,LLLL,LLLL
1678,2021/12/29,14:59:41,400000,-0.267,+0.343,-1.467,LLLL,LLLL
1679,2021/12/29,14:59:41,600000,-0.262,+0.343,-1.446,LLLL,LLLL
1680,2021/12/29,14:59:41,800000,-0.266,+0.341,-1.447,LLLL,LLLL
1681,2021/12/29,14:59:42,000000,-0.266,+0.343,-1.468,LLLL,LLLL
1682,2021/12/29,14:59:42,200000,-0.264,+0.342,-1.451,LLLL,LLLL
1683,2021/12/29,14:59:42,400000,-0.265,+0.339,-1.447,LLLL,LLLL
1684,2021/12/29,14:59:42,600000,-0.266,+0.340,-1.468,LLLL,LLLL
1685,2021/12/29,14:59:42,800000,-0.263,+0.345,-1.447,LLLL,LLLL
1686,2021/12/29,14:59:43,000000,-0.267,+0.340,-1.453,LLLL,LLLL
1687,2021/12/29,14:59:43,200000,-0.265,+0.342,-1.465,LLLL,LLLL
1688,2021/12/29,14:59:43,400000,-0.267,+0.342,-1.445,LLLL,LLLL
1689,2021/12/29,14:59:43,600000,-0.264,+0.341,-1.455,LLLL,LLLL
1690,2021/12/29,14:59:43,800000,-0.264,+0.341,-1.456,LLLL,LLLL
1691,2021/12/29,14:59:44,000000,-0.266,+0.339,-1.440,LLLL,LLLL
1692,2021/12/29,14:59:44,200000,-0.267,+0.340,-1.459,LLLL,LLLL
1693,2021/12/29,14:59:44,400000,-0.263,+0.341,-1.456,LLLL,LLLL
1694,2021/12/29,14:59:44,600000,-0.263,+0.341,-1.440,LLLL,LLLL
1695,2021/12/29,14:59:44,800000,-0.266,+0.341,-1.460,LLLL,LLLL
1696,2021/12/29,14:59:45,000000,-0.264,+0.340,-1.457,LLLL,LLLL
1697,2021/12/29,14:59:45,200000,-0.265,+0.339,-1.440,LLLL,LLLL
1698,2021/12/29,14:59:45,400000,-0.266,+0.339,-1.454,LLLL,LLLL
1699,2021/12/29,14:59:45,600000,-0.264,+0.340,-1.450,LLLL,LLLL
1700,2021/12/29,14:59:45,800000,-0.263,+0.341,-1.440,LLLL,LLLL
1701,2021/12/29,14:59:46,000000,-0.263,+0.338,-1.458,LLLL,LLLL
1702,2021/12/29,14:59:46,200000,-0.263,+0.339,-1.451,LLLL,LLLL
1703,2021/12/29,14:59:46,400000,-0.261,+0.341,-1.438,LLLL,LLLL
1704,2021/12/29,14:59:46,600000,-0.265,+0.340,-1.456,LLLL,LLLL
1705,2021/12/29,14:59:46,800000,-0.264,+0.340,-1.452,LLLL,LLLL
1706,2021/12/29,14:59:47,000000,-0.264,+0.336,-1.435,LLLL,LLLL
1707,2021/12/29,14:59:47,200000,-0.262,+0.337,-1.452,LLLL,LLLL
1708,2021/12/29,14:59:47,400000,-0.262,+0.340,-1.459,LLLL,LLLL
1709,2021/12/29,14:59:47,600000,-0.264,+0.340,-1.438,LLLL,LLLL
1710,2021/12/29,14:59:47,800000,-0.263,+0.340,-1.448,LLLL,LLLL
1711,2021/12/29,14:59:48,000000,-0.260,+0.342,-1.450,LLLL,LLLL
1712,2021/12/29,14:59:48,200000,-0.264,+0.340,-1.437,LLLL,LLLL
1713,2021/12/29,14:59:48,400000,-0.262,+0.338,-1.458,LLLL,LLLL
1714,2021/12/29,14:59:48,600000,-0.261,+0.340,-1.446,LLLL,LLLL
1715,2021/12/29,14:59:48,800000,-0.265,+0.340,-1.439,LLLL,LLLL
1716,2021/12/29,14:59:49,000000,-0.263,+0.337,-1.454,LLLL,LLLL
1717,2021/12/29,14:59:49,200000,-0.260,+0.338,-1.452,LLLL,LLLL
1718,2021/12/29,14:59:49,400000,-0.262,+0.338,-1.434,LLLL,LLLL
1719,2021/12/29,14:59:49,600000,-0.262,+0.340,-1.459,LLLL,LLLL
1720,2021/12/29,14:59:49,800000,-0.261,+0.341,-1.443,LLLL,LLLL
1721,2021/12/29,14:59:50,000000,-0.264,+0.341,-1.444,LLLL,LLLL
1722,2021/12/29,14:59:50,200000,-0.263,+0.338,-1.454,LLLL,LLLL
1723,2021/12/29,14:59:50,400000,-0.260,+0.337,-1.441,LLLL,LLLL
1724,2021/12/29,14:59:50,600000,-0.263,+0.339,-1.438,LLLL,LLLL
1725,2021/12/29,14:59:50,800000,-0.262,+0.339,-1.456,LLLL,LLLL
1726,2021/12/29,14:59:51,000000,-0.262,+0.338,-1.442,LLLL,LLLL
1727,2021/12/29,14:59:51,200000,-0.263,+0.336,-1.445,LLLL,LLLL
1728,2021/12/29,14:59:51,400000,-0.262,+0.339,-1.449,LLLL,LLLL
1729,2021/12/29,14:59:51,600000,-0.262,+0.336,-1.446,LLLL,LLLL
1730,2021/12/29,14:59:51,800000,-0.262,+0.337,-1.447,LLLL,LLLL
1731,2021/12/29,14:59:52,000000,-0.261,+0.338,-1.448,LLLL,LLLL
1732,2021/12/29,14:59:52,200000,-0.262,+0.337,-1.439,LLLL,LLLL
1733,2021/12/29,14:59:52,400000,-0.262,+0.338,-1.452,LLLL,LLLL
1734,2021/12/29,14:59:52,600000,-0.260,+0.338,-1.445,LLLL,LLLL
1735,2021/12/29,14:59:52,800000,-0.263,+0.337,-1.443,LLLL,LLLL
1736,2021/12/29,14:59:53,000000,-0.263,+0.336,-1.449,LLLL,LLLL
1737,2021/12/29,14:59:53,200000,-0.263,+0.338,-1.448,LLLL,LLLL
1738,2021/12/29,14:59:53,400000,-0.261,+0.337,-1.442,LLLL,LLLL
1739,2021/12/29,14:59:53,600000,-0.264,+0.335,-1.452,LLLL,LLLL
1740,2021/12/29,14:59:53,800000,-0.262,+0.335,-1.445,LLLL,LLLL
1741,2021/12/29,14:59:54,000000,-0.262,+0.335,-1.446,LLLL,LLLL
1742,2021/12/29,14:59:54,200000,-0.266,+0.337,-1.443,LLLL,LLLL
1743,2021/12/29,14:59:54,400000,-0.265,+0.335,-1.451,LLLL,LLLL
1744,2021/12/29,14:59:54,600000,-0.262,+0.336,-1.443,LLLL,LLLL
1745,2021/12/29,14:59:54,800000,-0.263,+0.335,-1.448,LLLL,LLLL
1746,2021/12/29,14:59:55,000000,-0.264,+0.336,-1.445,LLLL,LLLL
1747,2021/12/29,14:59:55,200000,-0.263,+0.336,-1.437,LLLL,LLLL
1748,2021/12/29,14:59:55,400000,-0.264,+0.336,-1.448,LLLL,LLLL
1749,2021/12/29,14:59:55,600000,-0.264,+0.334,-1.451,LLLL,LLLL
1750,2021/12/29,14:59:55,800000,-0.267,+0.335,-1.436,LLLL,LLLL
1751,2021/12/29,14:59:56,000000,-0.264,+0.339,-1.440,LLLL,LLLL
1752,2021/12/29,14:59:56,200000,-0.265,+0.337,-1.449,LLLL,LLLL
1753,2021/12/29,14:59:56,400000,-0.262,+0.335,-1.437,LLLL,LLLL
1754,2021/12/29,14:59:56,600000,-0.266,+0.335,-1.447,LLLL,LLLL
1755,2021/12/29,14:59:56,800000,-0.264,+0.335,-1.444,LLLL,LLLL
1756,2021/12/29,14:59:57,000000,-0.266,+0.337,-1.435,LLLL,LLLL
1757,2021/12/29,14:59:57,200000,-0.265,+0.337,-1.444,LLLL,LLLL
1758,2021/12/29,14:59:57,400000,-0.264,+0.337,-1.450,LLLL,LLLL
1759,2021/12/29,14:59:57,600000,-0.262,+0.338,-1.438,LLLL,LLLL
1760,2021/12/29,14:59:57,800000,-0.266,+0.337,-1.435,LLLL,LLLL
1761,2021/12/29,14:59:58,000000,-0.262,+0.337,-1.449,LLLL,LLLL
1762,2021/12/29,14:59:58,200000,-0.261,+0.337,-1.442,LLLL,LLLL
1763,2021/12/29,14:59:58,400000,-0.262,+0.337,-1.435,LLLL,LLLL
1764,2021/12/29,14:59:58,600000,-0.260,+0.339,-1.441,LLLL,LLLL
1765,2021/12/29,14:59:58,800000,-0.258,+0.335,-1.443,LLLL,LLLL
1766,2021/12/29,14:59:59,000000,-0.261,+0.336,-1.437,LLLL,LLLL
1767,2021/12/29,14:59:59,200000,-0.264,+0.334,-1.447,LLLL,LLLL
1768,2021/12/29,14:59:59,400000,-0.259,+0.335,-1.438,LLLL,LLLL
1769,2021/12/29,14:59:59,600000,-0.261,+0.334,-1.434,LLLL,LLLL
1770,2021/12/29,14:59:59,800000,-0.261,+0.336,-1.456,LLLL,LLLL
1771,2021/12/29,15:00:00,000000,-0.262,+0.334,-1.438,LLLL,LLLL
1772,2021/12/29,15:00:00,200000,-0.261,+0.332,-1.433,LLLL,LLLL
1773,2021/12/29,15:00:00,400000,-0.261,+0.334,-1.450,LLLL,LLLL
1774,2021/12/29,15:00:00,600000,-0.261,+0.335,-1.444,LLLL,LLLL
1775,2021/12/29,15:00:00,800000,-0.260,+0.333,-1.432,LLLL,LLLL
1776,2021/12/29,15:00:01,000000,-0.263,+0.331,-1.447,LLLL,LLLL
1777,2021/12/29,15:00:01,200000,-0.260,+0.334,-1.437,LLLL,LLLL
1778,2021/12/29,15:00:01,400000,-0.262,+0.335,-1.433,LLLL,LLLL
1779,2021/12/29,15:00:01,600000,-0.263,+0.331,-1.448,LLLL,LLLL
1780,2021/12/29,15:00:01,800000,-0.261,+0.334,-1.439,LLLL,LLLL
1781,2021/12/29,15:00:02,000000,-0.261,+0.335,-1.433,LLLL,LLLL
1782,2021/12/29,15:00:02,200000,-0.258,+0.335,-1.452,LLLL,LLLL
1783,2021/12/29,15:00:02,400000,-0.259,+0.335,-1.433,LLLL,LLLL
1784,2021/12/29,15:00:02,600000,-0.264,+0.337,-1.432,LLLL,LLLL
1785,2021/12/29,15:00:02,800000,-0.260,+0.335,-1.450,LLLL,LLLL
1786,2021/12/29,15:00:03,000000,-0.261,+0.335,-1.434,LLLL,LLLL
1787,2021/12/29,15:00:03,200000,-0.262,+0.338,-1.433,LLLL,LLLL
1788,2021/12/29,15:00:03,400000,-0.260,+0.336,-1.452,LLLL,LLLL
1789,2021/12/29,15:00:03,600000,-0.259,+0.335,-1.436,LLLL,LLLL
1790,2021/12/29,15:00:03,800000,-0.262,+0.334,-1.435,LLLL,LLLL
1791,2021/12/29,15:00:04,000000,-0.261,+0.338,-1.446,LLLL,LLLL
1792,2021/12/29,15:00:04,200000,-0.257,+0.337,-1.441,LLLL,LLLL
1793,2021/12/29,15:00:04,400000,-0.258,+0.335,-1.431,LLLL,LLLL
1794,2021/12/29,15:00:04,600000,-0.260,+0.335,-1.448,LLLL,LLLL
1795,2021/12/29,15:00:04,800000,-0.258,+0.336,-1.446,LLLL,LLLL
1796,2021/12/29,15:00:05,000000,-0.259,+0.334,-1.431,LLLL,LLLL
1797,2021/12/29,15:00:05,200000,-0.260,+0.334,-1.439,LLLL,LLLL
1798,2021/12/29,15:00:05,400000,-0.260,+0.336,-1.439,LLLL,LLLL
1799,2021/12/29,15:00:05,600000,-0.259,+0.336,-1.433,LLLL,LLLL
1800,2021/12/29,15:00:05,800000,-0.258,+0.334,-1.445,LLLL,LLLL
1801,2021/12/29,15:00:06,000000,-0.259,+0.335,-1.436,LLLL,LLLL
1802,2021/12/29,15:00:06,200000,-0.258,+0.335,-1.433,LLLL,LLLL
1803,2021/12/29,15:00:06,400000,-0.258,+0.334,-1.443,LLLL,LLLL
1804,2021/12/29,15:00:06,600000,-0.259,+0.333,-1.443,LLLL,LLLL
1805,2021/12/29,15:00:06,800000,-0.259,+0.334,-1.436,LLLL,LLLL
1806,2021/12/29,15:00:07,000000,-0.257,+0.335,-1.443,LLLL,LLLL
1807,2021/12/29,15:00:07,200000,-0.256,+0.333,-1.440,LLLL,LLLL
1808,2021/12/29,15:00:07,400000,-0.259,+0.333,-1.435,LLLL,LLLL
1809,2021/12/29,15:00:07,600000,-0.258,+0.333,-1.440,LLLL,LLLL
1810,2021/12/29,15:00:07,800000,-0.255,+0.331,-1.440,LLLL,LLLL
1811,2021/12/29,15:00:08,000000,-0.258,+0.332,-1.434,LLLL,LLLL
1812,2021/12/29,15:00:08,200000,-0.259,+0.330,-1.441,LLLL,LLLL
1813,2021/12/29,15:00:08,400000,-0.256,+0.335,-1.443,LLLL,LLLL
1814,2021/12/29,15:00:08,600000,-0.257,+0.331,-1.428,LLLL,LLLL
1815,2021/12/29,15:00:08,800000,-0.261,+0.330,-1.438,LLLL,LLLL
1816,2021/12/29,15:00:09,000000,-0.257,+0.330,-1.445,LLLL,LLLL
1817,2021/12/29,15:00:09,200000,-0.257,+0.330,-1.423,LLLL,LLLL
1818,2021/12/29,15:00:09,400000,-0.257,+0.330,-1.440,LLLL,LLLL
1819,2021/12/29,15:00:09,600000,-0.255,+0.330,-1.446,LLLL,LLLL
1820,2021/12/29,15:00:09,800000,-0.256,+0.333,-1.420,LLLL,LLLL
1821,2021/12/29,15:00:10,000000,-0.259,+0.330,-1.439,LLLL,LLLL
1822,2021/12/29,15:00:10,200000,-0.256,+0.328,-1.443,LLLL,LLLL
1823,2021/12/29,15:00:10,400000,-0.259,+0.332,-1.418,LLLL,LLLL
1824,2021/12/29,15:00:10,600000,-0.258,+0.329,-1.440,LLLL,LLLL
1825,2021/12/29,15:00:10,800000,-0.257,+0.330,-1.453,LLLL,LLLL
1826,2021/12/29,15:00:11,000000,-0.258,+0.329,-1.422,LLLL,LLLL
1827,2021/12/29,15:00:11,200000,-0.257,+0.331,-1.434,LLLL,LLLL
1828,2021/12/29,15:00:11,400000,-0.257,+0.330,-1.442,LLLL,LLLL
1829,2021/12/29,15:00:11,600000,-0.258,+0.329,-1.430,LLLL,LLLL
1830,2021/12/29,15:00:11,800000,-0.258,+0.330,-1.439,LLLL,LLLL
1831,2021/12/29,15:00:12,000000,-0.258,+0.330,-1.434,LLLL,LLLL
1832,2021/12/29,15:00:12,200000,-0.259,+0.331,-1.422,LLLL,LLLL
1833,2021/12/29,15:00:12,400000,-0.257,+0.330,-1.440,LLLL,LLLL
1834,2021/12/29,15:00:12,600000,-0.256,+0.330,-1.438,LLLL,LLLL
1835,2021/12/29,15:00:12,800000,-0.259,+0.329,-1.426,LLLL,LLLL
1836,2021/12/29,15:00:13,000000,-0.258,+0.332,-1.442,LLLL,LLLL
1837,2021/12/29,15:00:13,200000,-0.254,+0.331,-1.439,LLLL,LLLL
1838,2021/12/29,15:00:13,400000,-0.257,+0.330,-1.431,LLLL,LLLL
1839,2021/12/29,15:00:13,600000,-0.259,+0.331,-1.435,LLLL,LLLL
1840,2021/12/29,15:00:13,800000,-0.258,+0.331,-1.430,LLLL,LLLL
1841,2021/12/29,15:00:14,000000,-0.259,+0.330,-1.439,LLLL,LLLL
1842,2021/12/29,15:00:14,200000,-0.257,+0.331,-1.439,LLLL,LLLL
1843,2021/12/29,15:00:14,400000,-0.258,+0.332,-1.431,LLLL,LLLL
1844,2021/12/29,15:00:14,600000,-0.256,+0.330,-1.432,LLLL,LLLL
1845,2021/12/29,15:00:14,800000,-0.254,+0.331,-1.439,LLLL,LLLL
