Vendor,GRAPHTEC Corporation,,,,,,,,,,,
Model,GL2000,,,,,,,,,,,
Version,Ver1.10,Rev0001,,,,,,,,,,
MaxChannel, 4CH,,,,,,,,,,,
Logic/Pulse, Off,,,,,,,,,,,
TempUnit, C,,,,,,,,,,,
Sampling interval, 200ms,,,,,,,,,,,
Total data points,3033,,,,,,,,,,,
Trigger,0,,,,,,,,,,,
Start time, 2021-12-29,14:14:32,,,,,,,,,,
End time, 2021-12-29,14:24:38,,,,,,,,,,
Trigger time, 2021-12-29,14:14:32,,,,,,,,,,
AMP settings,,,,,,,,,,,,
CH,Signal name,Amp,Input,Range,Filter,Span,,Unit,Color,,,Line Width
CH1," "" CH 1""", M, DC, 5V, Off,2.5,-2.5, V,28,5,6,0
CH2," "" CH 2""", M, DC, 5V, Off,2.5,-2.5, V,0,13,23,0
CH3," "" CH 3""", M, DC, 5V, Off,2.5,-2.5, V,9,22,8,0
Data,,,,,,,,,,,,
Number,Date,Time,us, CH1, CH2, CH3, Alarm,AlarmOut,,,,
NO.,Date,Time,us, V, V, V, A1234,AO1234,,,,
1536,2021/12/29,14:19:39,0,-0.466,0.052,-1.508,LLLL,LLLL,,,,
1537,2021/12/29,14:19:39,200000,-0.465,0.051,-1.497,LLLL,LLLL,,,,
1538,2021/12/29,14:19:39,400000,-0.463,0.052,-1.495,LLLL,LLLL,,,,
1539,2021/12/29,14:19:39,600000,-0.46,0.052,-1.492,LLLL,LLLL,,,,
1540,2021/12/29,14:19:39,800000,-0.459,0.052,-1.481,LLLL,LLLL,,,,
1541,2021/12/29,14:19:40,0,-0.458,0.053,-1.485,LLLL,LLLL,,,,
1542,2021/12/29,14:19:40,200000,-0.455,0.053,-1.491,LLLL,LLLL,,,,
1543,2021/12/29,14:19:40,400000,-0.454,0.052,-1.476,LLLL,LLLL,,,,
1544,2021/12/29,14:19:40,600000,-0.455,0.051,-1.479,LLLL,LLLL,,,,
1545,2021/12/29,14:19:40,800000,-0.453,0.052,-1.478,LLLL,LLLL,,,,
1546,2021/12/29,14:19:41,0,-0.452,0.051,-1.47,LLLL,LLLL,,,,
1547,2021/12/29,14:19:41,200000,-0.452,0.053,-1.48,LLLL,LLLL,,,,
1548,2021/12/29,14:19:41,400000,-0.451,0.051,-1.477,LLLL,LLLL,,,,
1549,2021/12/29,14:19:41,600000,-0.45,0.052,-1.467,LLLL,LLLL,,,,
1550,2021/12/29,14:19:41,800000,-0.447,0.05,-1.472,LLLL,LLLL,,,,
1551,2021/12/29,14:19:42,0,-0.448,0.051,-1.469,LLLL,LLLL,,,,
1552,2021/12/29,14:19:42,200000,-0.448,0.052,-1.466,LLLL,LLLL,,,,
1553,2021/12/29,14:19:42,400000,-0.448,0.052,-1.474,LLLL,LLLL,,,,
1554,2021/12/29,14:19:42,600000,-0.445,0.051,-1.469,LLLL,LLLL,,,,
1555,2021/12/29,14:19:42,800000,-0.444,0.052,-1.467,LLLL,LLLL,,,,
1556,2021/12/29,14:19:43,0,-0.442,0.053,-1.467,LLLL,LLLL,,,,
1557,2021/12/29,14:19:43,200000,-0.441,0.049,-1.465,LLLL,LLLL,,,,
1558,2021/12/29,14:19:43,400000,-0.442,0.053,-1.468,LLLL,LLLL,,,,
1559,2021/12/29,14:19:43,600000,-0.443,0.051,-1.471,LLLL,LLLL,,,,
1560,2021/12/29,14:19:43,800000,-0.44,0.053,-1.462,LLLL,LLLL,,,,
1561,2021/12/29,14:19:44,0,-0.439,0.051,-1.463,LLLL,LLLL,,,,
1562,2021/12/29,14:19:44,200000,-0.441,0.048,-1.465,LLLL,LLLL,,,,
1563,2021/12/29,14:19:44,400000,-0.439,0.052,-1.464,LLLL,LLLL,,,,
1564,2021/12/29,14:19:44,600000,-0.438,0.05,-1.459,LLLL,LLLL,,,,
1565,2021/12/29,14:19:44,800000,-0.438,0.052,-1.462,LLLL,LLLL,,,,
1566,2021/12/29,14:19:45,0,-0.439,0.05,-1.456,LLLL,LLLL,,,,
1567,2021/12/29,14:19:45,200000,-0.436,0.05,-1.455,LLLL,LLLL,,,,
1568,2021/12/29,14:19:45,400000,-0.435,0.051,-1.457,LLLL,LLLL,,,,
1569,2021/12/29,14:19:45,600000,-0.434,0.053,-1.456,LLLL,LLLL,,,,
1570,2021/12/29,14:19:45,800000,-0.434,0.049,-1.459,LLLL,LLLL,,,,
1571,2021/12/29,14:19:46,0,-0.434,0.048,-1.46,LLLL,LLLL,,,,
1572,2021/12/29,14:19:46,200000,-0.434,0.052,-1.457,LLLL,LLLL,,,,
1573,2021/12/29,14:19:46,400000,-0.433,0.052,-1.457,LLLL,LLLL,,,,
1574,2021/12/29,14:19:46,600000,-0.433,0.052,-1.457,LLLL,LLLL,,,,
1575,2021/12/29,14:19:46,800000,-0.429,0.052,-1.454,LLLL,LLLL,,,,
1576,2021/12/29,14:19:47,0,-0.429,0.052,-1.451,LLLL,LLLL,,,,
1577,2021/12/29,14:19:47,200000,-0.43,0.053,-1.453,LLLL,LLLL,,,,
1578,2021/12/29,14:19:47,400000,-0.431,0.055,-1.454,LLLL,LLLL,,,,
1579,2021/12/29,14:19:47,600000,-0.429,0.051,-1.454,LLLL,LLLL,,,,
1580,2021/12/29,14:19:47,800000,-0.427,0.053,-1.452,LLLL,LLLL,,,,
1581,2021/12/29,14:19:48,0,-0.429,0.053,-1.449,LLLL,LLLL,,,,
1582,2021/12/29,14:19:48,200000,-0.427,0.055,-1.447,LLLL,LLLL,,,,
1583,2021/12/29,14:19:48,400000,-0.427,0.054,-1.447,LLLL,LLLL,,,,
1584,2021/12/29,14:19:48,600000,-0.428,0.055,-1.446,LLLL,LLLL,,,,
1585,2021/12/29,14:19:48,800000,-0.426,0.052,-1.449,LLLL,LLLL,,,,
1586,2021/12/29,14:19:49,0,-0.425,0.053,-1.448,LLLL,LLLL,,,,
1587,2021/12/29,14:19:49,200000,-0.427,0.054,-1.445,LLLL,LLLL,,,,
1588,2021/12/29,14:19:49,400000,-0.427,0.049,-1.451,LLLL,LLLL,,,,
1589,2021/12/29,14:19:49,600000,-0.424,0.052,-1.446,LLLL,LLLL,,,,
1590,2021/12/29,14:19:49,800000,-0.422,0.054,-1.441,LLLL,LLLL,,,,
1591,2021/12/29,14:19:50,0,-0.425,0.053,-1.444,LLLL,LLLL,,,,
1592,2021/12/29,14:19:50,200000,-0.42,0.053,-1.447,LLLL,LLLL,,,,
1593,2021/12/29,14:19:50,400000,-0.423,0.055,-1.443,LLLL,LLLL,,,,
1594,2021/12/29,14:19:50,600000,-0.422,0.055,-1.445,LLLL,LLLL,,,,
1595,2021/12/29,14:19:50,800000,-0.42,0.052,-1.441,LLLL,LLLL,,,,
1596,2021/12/29,14:19:51,0,-0.42,0.055,-1.437,LLLL,LLLL,,,,
1597,2021/12/29,14:19:51,200000,-0.42,0.052,-1.435,LLLL,LLLL,,,,
1598,2021/12/29,14:19:51,400000,-0.418,0.052,-1.435,LLLL,LLLL,,,,
1599,2021/12/29,14:19:51,600000,-0.418,0.052,-1.438,LLLL,LLLL,,,,
1600,2021/12/29,14:19:51,800000,-0.417,0.053,-1.435,LLLL,LLLL,,,,
1601,2021/12/29,14:19:52,0,-0.417,0.054,-1.44,LLLL,LLLL,,,,
1602,2021/12/29,14:19:52,200000,-0.418,0.052,-1.444,LLLL,LLLL,,,,
1603,2021/12/29,14:19:52,400000,-0.416,0.054,-1.444,LLLL,LLLL,,,,
1604,2021/12/29,14:19:52,600000,-0.418,0.052,-1.441,LLLL,LLLL,,,,
1605,2021/12/29,14:19:52,800000,-0.416,0.053,-1.442,LLLL,LLLL,,,,
1606,2021/12/29,14:19:53,0,-0.415,0.054,-1.441,LLLL,LLLL,,,,
1607,2021/12/29,14:19:53,200000,-0.414,0.053,-1.439,LLLL,LLLL,,,,
1608,2021/12/29,14:19:53,400000,-0.415,0.054,-1.439,LLLL,LLLL,,,,
1609,2021/12/29,14:19:53,600000,-0.412,0.057,-1.439,LLLL,LLLL,,,,
1610,2021/12/29,14:19:53,800000,-0.411,0.053,-1.435,LLLL,LLLL,,,,
1611,2021/12/29,14:19:54,0,-0.414,0.056,-1.432,LLLL,LLLL,,,,
1612,2021/12/29,14:19:54,200000,-0.412,0.054,-1.43,LLLL,LLLL,,,,
1613,2021/12/29,14:19:54,400000,-0.411,0.055,-1.43,LLLL,LLLL,,,,
1614,2021/12/29,14:19:54,600000,-0.412,0.056,-1.435,LLLL,LLLL,,,,
1615,2021/12/29,14:19:54,800000,-0.411,0.056,-1.435,LLLL,LLLL,,,,
1616,2021/12/29,14:19:55,0,-0.413,0.055,-1.433,LLLL,LLLL,,,,
1617,2021/12/29,14:19:55,200000,-0.411,0.053,-1.436,LLLL,LLLL,,,,
1618,2021/12/29,14:19:55,400000,-0.409,0.054,-1.434,LLLL,LLLL,,,,
1619,2021/12/29,14:19:55,600000,-0.413,0.056,-1.437,LLLL,LLLL,,,,
1620,2021/12/29,14:19:55,800000,-0.411,0.053,-1.433,LLLL,LLLL,,,,
1621,2021/12/29,14:19:56,0,-0.41,0.053,-1.429,LLLL,LLLL,,,,
1622,2021/12/29,14:19:56,200000,-0.412,0.053,-1.435,LLLL,LLLL,,,,
1623,2021/12/29,14:19:56,400000,-0.413,0.053,-1.43,LLLL,LLLL,,,,
1624,2021/12/29,14:19:56,600000,-0.411,0.053,-1.429,LLLL,LLLL,,,,
1625,2021/12/29,14:19:56,800000,-0.41,0.054,-1.427,LLLL,LLLL,,,,
1626,2021/12/29,14:19:57,0,-0.412,0.054,-1.425,LLLL,LLLL,,,,
1627,2021/12/29,14:19:57,200000,-0.411,0.055,-1.431,LLLL,LLLL,,,,
1628,2021/12/29,14:19:57,400000,-0.41,0.051,-1.431,LLLL,LLLL,,,,
1629,2021/12/29,14:19:57,600000,-0.409,0.055,-1.422,LLLL,LLLL,,,,
1630,2021/12/29,14:19:57,800000,-0.409,0.052,-1.432,LLLL,LLLL,,,,
1631,2021/12/29,14:19:58,0,-0.407,0.051,-1.43,LLLL,LLLL,,,,
1632,2021/12/29,14:19:58,200000,-0.41,0.052,-1.433,LLLL,LLLL,,,,
1633,2021/12/29,14:19:58,400000,-0.407,0.055,-1.427,LLLL,LLLL,,,,
1634,2021/12/29,14:19:58,600000,-0.408,0.053,-1.424,LLLL,LLLL,,,,
1635,2021/12/29,14:19:58,800000,-0.407,0.051,-1.431,LLLL,LLLL,,,,
1636,2021/12/29,14:19:59,0,-0.411,0.052,-1.43,LLLL,LLLL,,,,
1637,2021/12/29,14:19:59,200000,-0.405,0.055,-1.424,LLLL,LLLL,,,,
1638,2021/12/29,14:19:59,400000,-0.407,0.053,-1.422,LLLL,LLLL,,,,
1639,2021/12/29,14:19:59,600000,-0.405,0.053,-1.423,LLLL,LLLL,,,,
1640,2021/12/29,14:19:59,800000,-0.407,0.053,-1.429,LLLL,LLLL,,,,
1641,2021/12/29,14:20:00,0,-0.405,0.051,-1.422,LLLL,LLLL,,,,
1642,2021/12/29,14:20:00,200000,-0.405,0.052,-1.422,LLLL,LLLL,,,,
1643,2021/12/29,14:20:00,400000,-0.405,0.051,-1.421,LLLL,LLLL,,,,
1644,2021/12/29,14:20:00,600000,-0.404,0.054,-1.417,LLLL,LLLL,,,,
1645,2021/12/29,14:20:00,800000,-0.403,0.051,-1.419,LLLL,LLLL,,,,
1646,2021/12/29,14:20:01,0,-0.404,0.051,-1.423,LLLL,LLLL,,,,
1647,2021/12/29,14:20:01,200000,-0.405,0.053,-1.429,LLLL,LLLL,,,,
1648,2021/12/29,14:20:01,400000,-0.402,0.051,-1.419,LLLL,LLLL,,,,
1649,2021/12/29,14:20:01,600000,-0.403,0.052,-1.418,LLLL,LLLL,,,,
1650,2021/12/29,14:20:01,800000,-0.403,0.051,-1.417,LLLL,LLLL,,,,
1651,2021/12/29,14:20:02,0,-0.404,0.049,-1.42,LLLL,LLLL,,,,
1652,2021/12/29,14:20:02,200000,-0.404,0.05,-1.422,LLLL,LLLL,,,,
1653,2021/12/29,14:20:02,400000,-0.404,0.049,-1.421,LLLL,LLLL,,,,
1654,2021/12/29,14:20:02,600000,-0.403,0.051,-1.417,LLLL,LLLL,,,,
1655,2021/12/29,14:20:02,800000,-0.401,0.048,-1.419,LLLL,LLLL,,,,
1656,2021/12/29,14:20:03,0,-0.401,0.052,-1.417,LLLL,LLLL,,,,
1657,2021/12/29,14:20:03,200000,-0.403,0.049,-1.418,LLLL,LLLL,,,,
1658,2021/12/29,14:20:03,400000,-0.401,0.05,-1.42,LLLL,LLLL,,,,
1659,2021/12/29,14:20:03,600000,-0.403,0.049,-1.422,LLLL,LLLL,,,,
1660,2021/12/29,14:20:03,800000,-0.401,0.05,-1.411,LLLL,LLLL,,,,
1661,2021/12/29,14:20:04,0,-0.402,0.048,-1.413,LLLL,LLLL,,,,
1662,2021/12/29,14:20:04,200000,-0.402,0.046,-1.419,LLLL,LLLL,,,,
1663,2021/12/29,14:20:04,400000,-0.402,0.049,-1.411,LLLL,LLLL,,,,
1664,2021/12/29,14:20:04,600000,-0.402,0.05,-1.413,LLLL,LLLL,,,,
1665,2021/12/29,14:20:04,800000,-0.401,0.049,-1.419,LLLL,LLLL,,,,
1666,2021/12/29,14:20:05,0,-0.4,0.048,-1.418,LLLL,LLLL,,,,
1667,2021/12/29,14:20:05,200000,-0.401,0.05,-1.411,LLLL,LLLL,,,,
1668,2021/12/29,14:20:05,400000,-0.4,0.048,-1.417,LLLL,LLLL,,,,
1669,2021/12/29,14:20:05,600000,-0.397,0.047,-1.41,LLLL,LLLL,,,,
1670,2021/12/29,14:20:05,800000,-0.399,0.046,-1.409,LLLL,LLLL,,,,
1671,2021/12/29,14:20:06,0,-0.401,0.05,-1.419,LLLL,LLLL,,,,
1672,2021/12/29,14:20:06,200000,-0.4,0.049,-1.415,LLLL,LLLL,,,,
1673,2021/12/29,14:20:06,400000,-0.4,0.048,-1.409,LLLL,LLLL,,,,
1674,2021/12/29,14:20:06,600000,-0.399,0.047,-1.417,LLLL,LLLL,,,,
1675,2021/12/29,14:20:06,800000,-0.4,0.051,-1.408,LLLL,LLLL,,,,
1676,2021/12/29,14:20:07,0,-0.397,0.051,-1.398,LLLL,LLLL,,,,
1677,2021/12/29,14:20:07,200000,-0.398,0.048,-1.41,LLLL,LLLL,,,,
1678,2021/12/29,14:20:07,400000,-0.4,0.052,-1.413,LLLL,LLLL,,,,
1679,2021/12/29,14:20:07,600000,-0.4,0.048,-1.407,LLLL,LLLL,,,,
1680,2021/12/29,14:20:07,800000,-0.399,0.048,-1.411,LLLL,LLLL,,,,
1681,2021/12/29,14:20:08,0,-0.398,0.051,-1.41,LLLL,LLLL,,,,
1682,2021/12/29,14:20:08,200000,-0.4,0.049,-1.406,LLLL,LLLL,,,,
1683,2021/12/29,14:20:08,400000,-0.397,0.049,-1.407,LLLL,LLLL,,,,
1684,2021/12/29,14:20:08,600000,-0.397,0.049,-1.409,LLLL,LLLL,,,,
1685,2021/12/29,14:20:08,800000,-0.399,0.05,-1.405,LLLL,LLLL,,,,
1686,2021/12/29,14:20:09,0,-0.398,0.048,-1.407,LLLL,LLLL,,,,
1687,2021/12/29,14:20:09,200000,-0.397,0.046,-1.403,LLLL,LLLL,,,,
1688,2021/12/29,14:20:09,400000,-0.398,0.048,-1.399,LLLL,LLLL,,,,
1689,2021/12/29,14:20:09,600000,-0.395,0.048,-1.402,LLLL,LLLL,,,,
1690,2021/12/29,14:20:09,800000,-0.398,0.048,-1.405,LLLL,LLLL,,,,
1691,2021/12/29,14:20:10,0,-0.395,0.046,-1.402,LLLL,LLLL,,,,
1692,2021/12/29,14:20:10,200000,-0.399,0.049,-1.397,LLLL,LLLL,,,,
1693,2021/12/29,14:20:10,400000,-0.396,0.043,-1.402,LLLL,LLLL,,,,
1694,2021/12/29,14:20:10,600000,-0.395,0.046,-1.409,LLLL,LLLL,,,,
1695,2021/12/29,14:20:10,800000,-0.396,0.045,-1.401,LLLL,LLLL,,,,
1696,2021/12/29,14:20:11,0,-0.399,0.046,-1.401,LLLL,LLLL,,,,
1697,2021/12/29,14:20:11,200000,-0.395,0.046,-1.409,LLLL,LLLL,,,,
1698,2021/12/29,14:20:11,400000,-0.395,0.047,-1.402,LLLL,LLLL,,,,
1699,2021/12/29,14:20:11,600000,-0.395,0.046,-1.395,LLLL,LLLL,,,,
1700,2021/12/29,14:20:11,800000,-0.396,0.048,-1.41,LLLL,LLLL,,,,
1701,2021/12/29,14:20:12,0,-0.394,0.045,-1.401,LLLL,LLLL,,,,
1702,2021/12/29,14:20:12,200000,-0.392,0.046,-1.397,LLLL,LLLL,,,,
1703,2021/12/29,14:20:12,400000,-0.397,0.046,-1.41,LLLL,LLLL,,,,
1704,2021/12/29,14:20:12,600000,-0.395,0.045,-1.405,LLLL,LLLL,,,,
1705,2021/12/29,14:20:12,800000,-0.394,0.046,-1.397,LLLL,LLLL,,,,
1706,2021/12/29,14:20:13,0,-0.396,0.046,-1.399,LLLL,LLLL,,,,
1707,2021/12/29,14:20:13,200000,-0.397,0.047,-1.406,LLLL,LLLL,,,,
1708,2021/12/29,14:20:13,400000,-0.392,0.044,-1.404,LLLL,LLLL,,,,
1709,2021/12/29,14:20:13,600000,-0.394,0.044,-1.399,LLLL,LLLL,,,,
1710,2021/12/29,14:20:13,800000,-0.395,0.046,-1.397,LLLL,LLLL,,,,
1711,2021/12/29,14:20:14,0,-0.396,0.048,-1.393,LLLL,LLLL,,,,
1712,2021/12/29,14:20:14,200000,-0.395,0.045,-1.392,LLLL,LLLL,,,,
1713,2021/12/29,14:20:14,400000,-0.393,0.045,-1.403,LLLL,LLLL,,,,
1714,2021/12/29,14:20:14,600000,-0.393,0.048,-1.407,LLLL,LLLL,,,,
1715,2021/12/29,14:20:14,800000,-0.391,0.047,-1.397,LLLL,LLLL,,,,
1716,2021/12/29,14:20:15,0,-0.395,0.045,-1.398,LLLL,LLLL,,,,
1717,2021/12/29,14:20:15,200000,-0.394,0.044,-1.403,LLLL,LLLL,,,,
1718,2021/12/29,14:20:15,400000,-0.392,0.044,-1.395,LLLL,LLLL,,,,
1719,2021/12/29,14:20:15,600000,-0.393,0.043,-1.392,LLLL,LLLL,,,,
1720,2021/12/29,14:20:15,800000,-0.391,0.046,-1.397,LLLL,LLLL,,,,
1721,2021/12/29,14:20:16,0,-0.39,0.047,-1.397,LLLL,LLLL,,,,
1722,2021/12/29,14:20:16,200000,-0.393,0.044,-1.389,LLLL,LLLL,,,,
1723,2021/12/29,14:20:16,400000,-0.391,0.044,-1.399,LLLL,LLLL,,,,
1724,2021/12/29,14:20:16,600000,-0.391,0.044,-1.395,LLLL,LLLL,,,,
1725,2021/12/29,14:20:16,800000,-0.388,0.045,-1.386,LLLL,LLLL,,,,
1726,2021/12/29,14:20:17,0,-0.388,0.043,-1.397,LLLL,LLLL,,,,
1727,2021/12/29,14:20:17,200000,-0.39,0.047,-1.399,LLLL,LLLL,,,,
1728,2021/12/29,14:20:17,400000,-0.392,0.044,-1.393,LLLL,LLLL,,,,
1729,2021/12/29,14:20:17,600000,-0.386,0.044,-1.397,LLLL,LLLL,,,,
1730,2021/12/29,14:20:17,800000,-0.387,0.042,-1.401,LLLL,LLLL,,,,
1731,2021/12/29,14:20:18,0,-0.389,0.047,-1.399,LLLL,LLLL,,,,
1732,2021/12/29,14:20:18,200000,-0.389,0.046,-1.399,LLLL,LLLL,,,,
1733,2021/12/29,14:20:18,400000,-0.388,0.044,-1.403,LLLL,LLLL,,,,
1734,2021/12/29,14:20:18,600000,-0.387,0.044,-1.393,LLLL,LLLL,,,,
1735,2021/12/29,14:20:18,800000,-0.384,0.044,-1.397,LLLL,LLLL,,,,
1736,2021/12/29,14:20:19,0,-0.386,0.046,-1.395,LLLL,LLLL,,,,
1737,2021/12/29,14:20:19,200000,-0.387,0.043,-1.395,LLLL,LLLL,,,,
1738,2021/12/29,14:20:19,400000,-0.388,0.044,-1.391,LLLL,LLLL,,,,
1739,2021/12/29,14:20:19,600000,-0.387,0.044,-1.393,LLLL,LLLL,,,,
1740,2021/12/29,14:20:19,800000,-0.385,0.044,-1.401,LLLL,LLLL,,,,
1741,2021/12/29,14:20:20,0,-0.385,0.044,-1.396,LLLL,LLLL,,,,
1742,2021/12/29,14:20:20,200000,-0.386,0.045,-1.4,LLLL,LLLL,,,,
1743,2021/12/29,14:20:20,400000,-0.386,0.044,-1.399,LLLL,LLLL,,,,
1744,2021/12/29,14:20:20,600000,-0.385,0.044,-1.385,LLLL,LLLL,,,,
1745,2021/12/29,14:20:20,800000,-0.386,0.044,-1.388,LLLL,LLLL,,,,
1746,2021/12/29,14:20:21,0,-0.386,0.046,-1.401,LLLL,LLLL,,,,
1747,2021/12/29,14:20:21,200000,-0.384,0.044,-1.399,LLLL,LLLL,,,,
1748,2021/12/29,14:20:21,400000,-0.385,0.045,-1.389,LLLL,LLLL,,,,
1749,2021/12/29,14:20:21,600000,-0.387,0.046,-1.398,LLLL,LLLL,,,,
1750,2021/12/29,14:20:21,800000,-0.383,0.044,-1.39,LLLL,LLLL,,,,
1751,2021/12/29,14:20:22,0,-0.382,0.044,-1.386,LLLL,LLLL,,,,
1752,2021/12/29,14:20:22,200000,-0.384,0.044,-1.403,LLLL,LLLL,,,,
1753,2021/12/29,14:20:22,400000,-0.384,0.045,-1.406,LLLL,LLLL,,,,
1754,2021/12/29,14:20:22,600000,-0.383,0.044,-1.39,LLLL,LLLL,,,,
1755,2021/12/29,14:20:22,800000,-0.386,0.043,-1.397,LLLL,LLLL,,,,
1756,2021/12/29,14:20:23,0,-0.385,0.045,-1.383,LLLL,LLLL,,,,
1757,2021/12/29,14:20:23,200000,-0.386,0.044,-1.389,LLLL,LLLL,,,,
1758,2021/12/29,14:20:23,400000,-0.383,0.042,-1.401,LLLL,LLLL,,,,
1759,2021/12/29,14:20:23,600000,-0.387,0.046,-1.399,LLLL,LLLL,,,,
1760,2021/12/29,14:20:23,800000,-0.383,0.042,-1.396,LLLL,LLLL,,,,
1761,2021/12/29,14:20:24,0,-0.383,0.045,-1.39,LLLL,LLLL,,,,
1762,2021/12/29,14:20:24,200000,-0.383,0.045,-1.386,LLLL,LLLL,,,,
1763,2021/12/29,14:20:24,400000,-0.386,0.045,-1.389,LLLL,LLLL,,,,
1764,2021/12/29,14:20:24,600000,-0.382,0.042,-1.405,LLLL,LLLL,,,,
1765,2021/12/29,14:20:24,800000,-0.382,0.043,-1.391,LLLL,LLLL,,,,
1766,2021/12/29,14:20:25,0,-0.385,0.044,-1.383,LLLL,LLLL,,,,
1767,2021/12/29,14:20:25,200000,-0.383,0.043,-1.387,LLLL,LLLL,,,,
1768,2021/12/29,14:20:25,400000,-0.382,0.044,-1.392,LLLL,LLLL,,,,
1769,2021/12/29,14:20:25,600000,-0.384,0.043,-1.385,LLLL,LLLL,,,,
1770,2021/12/29,14:20:25,800000,-0.383,0.043,-1.391,LLLL,LLLL,,,,
1771,2021/12/29,14:20:26,0,-0.383,0.045,-1.389,LLLL,LLLL,,,,
1772,2021/12/29,14:20:26,200000,-0.382,0.044,-1.386,LLLL,LLLL,,,,
1773,2021/12/29,14:20:26,400000,-0.384,0.043,-1.383,LLLL,LLLL,,,,
1774,2021/12/29,14:20:26,600000,-0.383,0.045,-1.386,LLLL,LLLL,,,,
1775,2021/12/29,14:20:26,800000,-0.383,0.046,-1.391,LLLL,LLLL,,,,
1776,2021/12/29,14:20:27,0,-0.381,0.046,-1.39,LLLL,LLLL,,,,
1777,2021/12/29,14:20:27,200000,-0.38,0.045,-1.382,LLLL,LLLL,,,,
1778,2021/12/29,14:20:27,400000,-0.382,0.045,-1.385,LLLL,LLLL,,,,
1779,2021/12/29,14:20:27,600000,-0.381,0.046,-1.382,LLLL,LLLL,,,,
1780,2021/12/29,14:20:27,800000,-0.382,0.048,-1.381,LLLL,LLLL,,,,
1781,2021/12/29,14:20:28,0,-0.382,0.047,-1.381,LLLL,LLLL,,,,
1782,2021/12/29,14:20:28,200000,-0.381,0.044,-1.387,LLLL,LLLL,,,,
1783,2021/12/29,14:20:28,400000,-0.38,0.043,-1.387,LLLL,LLLL,,,,
1784,2021/12/29,14:20:28,600000,-0.38,0.049,-1.382,LLLL,LLLL,,,,
1785,2021/12/29,14:20:28,800000,-0.383,0.044,-1.38,LLLL,LLLL,,,,
1786,2021/12/29,14:20:29,0,-0.381,0.045,-1.379,LLLL,LLLL,,,,
1787,2021/12/29,14:20:29,200000,-0.38,0.046,-1.389,LLLL,LLLL,,,,
1788,2021/12/29,14:20:29,400000,-0.379,0.05,-1.388,LLLL,LLLL,,,,
1789,2021/12/29,14:20:29,600000,-0.378,0.045,-1.385,LLLL,LLLL,,,,
1790,2021/12/29,14:20:29,800000,-0.381,0.048,-1.384,LLLL,LLLL,,,,
1791,2021/12/29,14:20:30,0,-0.381,0.048,-1.379,LLLL,LLLL,,,,
1792,2021/12/29,14:20:30,200000,-0.38,0.048,-1.379,LLLL,LLLL,,,,
1793,2021/12/29,14:20:30,400000,-0.378,0.047,-1.388,LLLL,LLLL,,,,
1794,2021/12/29,14:20:30,600000,-0.381,0.045,-1.384,LLLL,LLLL,,,,
1795,2021/12/29,14:20:30,800000,-0.381,0.045,-1.381,LLLL,LLLL,,,,
1796,2021/12/29,14:20:31,0,-0.38,0.046,-1.383,LLLL,LLLL,,,,
1797,2021/12/29,14:20:31,200000,-0.379,0.047,-1.381,LLLL,LLLL,,,,
1798,2021/12/29,14:20:31,400000,-0.379,0.048,-1.385,LLLL,LLLL,,,,
1799,2021/12/29,14:20:31,600000,-0.38,0.046,-1.385,LLLL,LLLL,,,,
1800,2021/12/29,14:20:31,800000,-0.377,0.048,-1.388,LLLL,LLLL,,,,
1801,2021/12/29,14:20:32,0,-0.379,0.046,-1.384,LLLL,LLLL,,,,
1802,2021/12/29,14:20:32,200000,-0.381,0.048,-1.382,LLLL,LLLL,,,,
1803,2021/12/29,14:20:32,400000,-0.38,0.044,-1.373,LLLL,LLLL,,,,
1804,2021/12/29,14:20:32,600000,-0.38,0.046,-1.383,LLLL,LLLL,,,,
1805,2021/12/29,14:20:32,800000,-0.38,0.048,-1.391,LLLL,LLLL,,,,
1806,2021/12/29,14:20:33,0,-0.38,0.048,-1.385,LLLL,LLLL,,,,
1807,2021/12/29,14:20:33,200000,-0.38,0.046,-1.379,LLLL,LLLL,,,,
1808,2021/12/29,14:20:33,400000,-0.38,0.046,-1.378,LLLL,LLLL,,,,
1809,2021/12/29,14:20:33,600000,-0.381,0.046,-1.375,LLLL,LLLL,,,,
1810,2021/12/29,14:20:33,800000,-0.381,0.046,-1.384,LLLL,LLLL,,,,
1811,2021/12/29,14:20:34,0,-0.379,0.048,-1.384,LLLL,LLLL,,,,
1812,2021/12/29,14:20:34,200000,-0.383,0.048,-1.381,LLLL,LLLL,,,,
1813,2021/12/29,14:20:34,400000,-0.379,0.049,-1.378,LLLL,LLLL,,,,
1814,2021/12/29,14:20:34,600000,-0.379,0.046,-1.377,LLLL,LLLL,,,,
1815,2021/12/29,14:20:34,800000,-0.38,0.046,-1.377,LLLL,LLLL,,,,
1816,2021/12/29,14:20:35,0,-0.38,0.047,-1.383,LLLL,LLLL,,,,
1817,2021/12/29,14:20:35,200000,-0.378,0.047,-1.383,LLLL,LLLL,,,,
1818,2021/12/29,14:20:35,400000,-0.378,0.049,-1.379,LLLL,LLLL,,,,
1819,2021/12/29,14:20:35,600000,-0.381,0.049,-1.384,LLLL,LLLL,,,,
1820,2021/12/29,14:20:35,800000,-0.377,0.046,-1.38,LLLL,LLLL,,,,
1821,2021/12/29,14:20:36,0,-0.379,0.052,-1.381,LLLL,LLLL,,,,
1822,2021/12/29,14:20:36,200000,-0.38,0.051,-1.385,LLLL,LLLL,,,,
