Vendor,"GRAPHTEC Corporation"
Model,"GL2000"
Version,"Ver1.10","Rev0001"
MaxChannel, 4CH
Logic/Pulse, Off
TempUnit, C
Sampling interval, 200ms
Total data points,         3025
Trigger, 0
Start time, 2021-12-29,14:27:36
End time, 2021-12-29,14:37:41
Trigger time, 2021-12-29,14:27:36
AMP settings
CH,Signal name,Amp,Input,Range,Filter,Span,,Unit,Color,,,Line Width
CH1, " CH 1", M, DC, 5V, Off, +2.500, -2.500, V, 28, 5, 6, 0
CH2, " CH 2", M, DC, 5V, Off, +2.500, -2.500, V, 0, 13, 23, 0
CH3, " CH 3", M, DC, 5V, Off, +2.500, -2.500, V, 9, 22, 8, 0
Data
Number,Date,Time,us, CH1, CH2, CH3, Alarm,AlarmOut
1501,2021/12/29,14:32:36,000000,-0.233,+0.087,-1.167,LLLL,LLLL
1502,2021/12/29,14:32:36,200000,-0.235,+0.084,-1.147,LLLL,LLLL
1503,2021/12/29,14:32:36,400000,-0.233,+0.086,-1.163,LLLL,LLLL
1504,2021/12/29,14:32:36,600000,-0.233,+0.084,-1.181,LLLL,LLLL
1505,2021/12/29,14:32:36,800000,-0.232,+0.086,-1.177,LLLL,LLLL
1506,2021/12/29,14:32:37,000000,-0.232,+0.086,-1.164,LLLL,LLLL
1507,2021/12/29,14:32:37,200000,-0.233,+0.086,-1.160,LLLL,LLLL
1508,2021/12/29,14:32:37,400000,-0.231,+0.086,-1.165,LLLL,LLLL
1509,2021/12/29,14:32:37,600000,-0.234,+0.084,-1.183,LLLL,LLLL
1510,2021/12/29,14:32:37,800000,-0.234,+0.086,-1.170,LLLL,LLLL
1511,2021/12/29,14:32:38,000000,-0.232,+0.084,-1.162,LLLL,LLLL
1512,2021/12/29,14:32:38,200000,-0.231,+0.085,-1.175,LLLL,LLLL
1513,2021/12/29,14:32:38,400000,-0.234,+0.085,-1.170,LLLL,LLLL
1514,2021/12/29,14:32:38,600000,-0.232,+0.085,-1.169,LLLL,LLLL
1515,2021/12/29,14:32:38,800000,-0.234,+0.082,-1.169,LLLL,LLLL
1516,2021/12/29,14:32:39,000000,-0.233,+0.085,-1.170,LLLL,LLLL
1517,2021/12/29,14:32:39,200000,-0.231,+0.086,-1.168,LLLL,LLLL
1518,2021/12/29,14:32:39,400000,-0.231,+0.084,-1.172,LLLL,LLLL
1519,2021/12/29,14:32:39,600000,-0.233,+0.083,-1.165,LLLL,LLLL
1520,2021/12/29,14:32:39,800000,-0.233,+0.085,-1.172,LLLL,LLLL
1521,2021/12/29,14:32:40,000000,-0.232,+0.084,-1.174,LLLL,LLLL
1522,2021/12/29,14:32:40,200000,-0.234,+0.085,-1.165,LLLL,LLLL
1523,2021/12/29,14:32:40,400000,-0.234,+0.083,-1.169,LLLL,LLLL
1524,2021/12/29,14:32:40,600000,-0.233,+0.082,-1.171,LLLL,LLLL
1525,2021/12/29,14:32:40,800000,-0.229,+0.084,-1.173,LLLL,LLLL
1526,2021/12/29,14:32:41,000000,-0.234,+0.083,-1.173,LLLL,LLLL
1527,2021/12/29,14:32:41,200000,-0.234,+0.084,-1.169,LLLL,LLLL
1528,2021/12/29,14:32:41,400000,-0.233,+0.082,-1.169,LLLL,LLLL
1529,2021/12/29,14:32:41,600000,-0.231,+0.081,-1.172,LLLL,LLLL
1530,2021/12/29,14:32:41,800000,-0.233,+0.082,-1.171,LLLL,LLLL
1531,2021/12/29,14:32:42,000000,-0.232,+0.083,-1.170,LLLL,LLLL
1532,2021/12/29,14:32:42,200000,-0.231,+0.082,-1.165,LLLL,LLLL
1533,2021/12/29,14:32:42,400000,-0.233,+0.084,-1.167,LLLL,LLLL
1534,2021/12/29,14:32:42,600000,-0.392,+0.143,-1.595,LLLL,LLLL
1535,2021/12/29,14:32:42,800000,-0.466,+0.171,-1.544,LLLL,LLLL
1536,2021/12/29,14:32:43,000000,-0.454,+0.166,-1.537,LLLL,LLLL
1537,2021/12/29,14:32:43,200000,-0.452,+0.164,-1.526,LLLL,LLLL
1538,2021/12/29,14:32:43,400000,-0.445,+0.164,-1.529,LLLL,LLLL
1539,2021/12/29,14:32:43,600000,-0.446,+0.160,-1.518,LLLL,LLLL
1540,2021/12/29,14:32:43,800000,-0.441,+0.160,-1.517,LLLL,LLLL
1541,2021/12/29,14:32:44,000000,-0.440,+0.159,-1.510,LLLL,LLLL
1542,2021/12/29,14:32:44,200000,-0.439,+0.157,-1.498,LLLL,LLLL
1543,2021/12/29,14:32:44,400000,-0.438,+0.160,-1.506,LLLL,LLLL
1544,2021/12/29,14:32:44,600000,-0.437,+0.154,-1.513,LLLL,LLLL
1545,2021/12/29,14:32:44,800000,-0.435,+0.153,-1.498,LLLL,LLLL
1546,2021/12/29,14:32:45,000000,-0.431,+0.156,-1.499,LLLL,LLLL
1547,2021/12/29,14:32:45,200000,-0.432,+0.153,-1.500,LLLL,LLLL
1548,2021/12/29,14:32:45,400000,-0.431,+0.153,-1.490,LLLL,LLLL
1549,2021/12/29,14:32:45,600000,-0.429,+0.153,-1.488,LLLL,LLLL
1550,2021/12/29,14:32:45,800000,-0.429,+0.154,-1.489,LLLL,LLLL
1551,2021/12/29,14:32:46,000000,-0.427,+0.153,-1.489,LLLL,LLLL
1552,2021/12/29,14:32:46,200000,-0.427,+0.151,-1.483,LLLL,LLLL
1553,2021/12/29,14:32:46,400000,-0.425,+0.152,-1.490,LLLL,LLLL
1554,2021/12/29,14:32:46,600000,-0.425,+0.152,-1.480,LLLL,LLLL
1555,2021/12/29,14:32:46,800000,-0.424,+0.152,-1.484,LLLL,LLLL
1556,2021/12/29,14:32:47,000000,-0.423,+0.154,-1.488,LLLL,LLLL
1557,2021/12/29,14:32:47,200000,-0.421,+0.152,-1.482,LLLL,LLLL
1558,2021/12/29,14:32:47,400000,-0.423,+0.153,-1.477,LLLL,LLLL
1559,2021/12/29,14:32:47,600000,-0.420,+0.152,-1.478,LLLL,LLLL
1560,2021/12/29,14:32:47,800000,-0.421,+0.152,-1.483,LLLL,LLLL
1561,2021/12/29,14:32:48,000000,-0.418,+0.149,-1.477,LLLL,LLLL
1562,2021/12/29,14:32:48,200000,-0.419,+0.153,-1.482,LLLL,LLLL
1563,2021/12/29,14:32:48,400000,-0.419,+0.151,-1.477,LLLL,LLLL
1564,2021/12/29,14:32:48,600000,-0.417,+0.149,-1.475,LLLL,LLLL
1565,2021/12/29,14:32:48,800000,-0.418,+0.147,-1.472,LLLL,LLLL
1566,2021/12/29,14:32:49,000000,-0.416,+0.149,-1.475,LLLL,LLLL
1567,2021/12/29,14:32:49,200000,-0.418,+0.148,-1.478,LLLL,LLLL
1568,2021/12/29,14:32:49,400000,-0.416,+0.146,-1.466,LLLL,LLLL
1569,2021/12/29,14:32:49,600000,-0.414,+0.148,-1.466,LLLL,LLLL
1570,2021/12/29,14:32:49,800000,-0.416,+0.150,-1.469,LLLL,LLLL
1571,2021/12/29,14:32:50,000000,-0.413,+0.147,-1.470,LLLL,LLLL
1572,2021/12/29,14:32:50,200000,-0.415,+0.147,-1.466,LLLL,LLLL
1573,2021/12/29,14:32:50,400000,-0.415,+0.148,-1.467,LLLL,LLLL
1574,2021/12/29,14:32:50,600000,-0.414,+0.149,-1.461,LLLL,LLLL
1575,2021/12/29,14:32:50,800000,-0.413,+0.147,-1.466,LLLL,LLLL
1576,2021/12/29,14:32:51,000000,-0.413,+0.146,-1.466,LLLL,LLLL
1577,2021/12/29,14:32:51,200000,-0.411,+0.152,-1.462,LLLL,LLLL
1578,2021/12/29,14:32:51,400000,-0.413,+0.147,-1.459,LLLL,LLLL
1579,2021/12/29,14:32:51,600000,-0.410,+0.145,-1.458,LLLL,LLLL
1580,2021/12/29,14:32:51,800000,-0.410,+0.145,-1.458,LLLL,LLLL
1581,2021/12/29,14:32:52,000000,-0.409,+0.147,-1.463,LLLL,LLLL
1582,2021/12/29,14:32:52,200000,-0.410,+0.145,-1.462,LLLL,LLLL
1583,2021/12/29,14:32:52,400000,-0.410,+0.148,-1.454,LLLL,LLLL
1584,2021/12/29,14:32:52,600000,-0.409,+0.147,-1.459,LLLL,LLLL
1585,2021/12/29,14:32:52,800000,-0.409,+0.146,-1.462,LLLL,LLLL
1586,2021/12/29,14:32:53,000000,-0.408,+0.145,-1.454,LLLL,LLLL
1587,2021/12/29,14:32:53,200000,-0.408,+0.147,-1.454,LLLL,LLLL
1588,2021/12/29,14:32:53,400000,-0.406,+0.144,-1.466,LLLL,LLLL
1589,2021/12/29,14:32:53,600000,-0.405,+0.143,-1.457,LLLL,LLLL
1590,2021/12/29,14:32:53,800000,-0.405,+0.143,-1.451,LLLL,LLLL
1591,2021/12/29,14:32:54,000000,-0.404,+0.145,-1.458,LLLL,LLLL
1592,2021/12/29,14:32:54,200000,-0.402,+0.146,-1.464,LLLL,LLLL
1593,2021/12/29,14:32:54,400000,-0.402,+0.143,-1.456,LLLL,LLLL
1594,2021/12/29,14:32:54,600000,-0.402,+0.146,-1.446,LLLL,LLLL
1595,2021/12/29,14:32:54,800000,-0.402,+0.146,-1.455,LLLL,LLLL
1596,2021/12/29,14:32:55,000000,-0.399,+0.145,-1.466,LLLL,LLLL
1597,2021/12/29,14:32:55,200000,-0.398,+0.145,-1.453,LLLL,LLLL
1598,2021/12/29,14:32:55,400000,-0.399,+0.146,-1.439,LLLL,LLLL
1599,2021/12/29,14:32:55,600000,-0.399,+0.145,-1.446,LLLL,LLLL
1600,2021/12/29,14:32:55,800000,-0.397,+0.144,-1.456,LLLL,LLLL
1601,2021/12/29,14:32:56,000000,-0.399,+0.144,-1.448,LLLL,LLLL
1602,2021/12/29,14:32:56,200000,-0.399,+0.146,-1.435,LLLL,LLLL
1603,2021/12/29,14:32:56,400000,-0.397,+0.145,-1.446,LLLL,LLLL
1604,2021/12/29,14:32:56,600000,-0.397,+0.143,-1.455,LLLL,LLLL
1605,2021/12/29,14:32:56,800000,-0.398,+0.144,-1.442,LLLL,LLLL
1606,2021/12/29,14:32:57,000000,-0.400,+0.144,-1.439,LLLL,LLLL
1607,2021/12/29,14:32:57,200000,-0.396,+0.142,-1.439,LLLL,LLLL
1608,2021/12/29,14:32:57,400000,-0.397,+0.142,-1.444,LLLL,LLLL
1609,2021/12/29,14:32:57,600000,-0.396,+0.145,-1.441,LLLL,LLLL
1610,2021/12/29,14:32:57,800000,-0.394,+0.141,-1.435,LLLL,LLLL
1611,2021/12/29,14:32:58,000000,-0.396,+0.141,-1.442,LLLL,LLLL
1612,2021/12/29,14:32:58,200000,-0.396,+0.146,-1.444,LLLL,LLLL
1613,2021/12/29,14:32:58,400000,-0.395,+0.145,-1.435,LLLL,LLLL
1614,2021/12/29,14:32:58,600000,-0.397,+0.143,-1.434,LLLL,LLLL
1615,2021/12/29,14:32:58,800000,-0.395,+0.145,-1.441,LLLL,LLLL
1616,2021/12/29,14:32:59,000000,-0.393,+0.145,-1.444,LLLL,LLLL
1617,2021/12/29,14:32:59,200000,-0.395,+0.143,-1.434,LLLL,LLLL
1618,2021/12/29,14:32:59,400000,-0.396,+0.143,-1.439,LLLL,LLLL
1619,2021/12/29,14:32:59,600000,-0.393,+0.143,-1.441,LLLL,LLLL
1620,2021/12/29,14:32:59,800000,-0.391,+0.143,-1.433,LLLL,LLLL
1621,2021/12/29,14:33:00,000000,-0.393,+0.144,-1.435,LLLL,LLLL
1622,2021/12/29,14:33:00,200000,-0.392,+0.143,-1.442,LLLL,LLLL
1623,2021/12/29,14:33:00,400000,-0.393,+0.144,-1.433,LLLL,LLLL
1624,2021/12/29,14:33:00,600000,-0.392,+0.144,-1.433,LLLL,LLLL
1625,2021/12/29,14:33:00,800000,-0.390,+0.142,-1.441,LLLL,LLLL
1626,2021/12/29,14:33:01,000000,-0.391,+0.142,-1.434,LLLL,LLLL
1627,2021/12/29,14:33:01,200000,-0.393,+0.145,-1.430,LLLL,LLLL
1628,2021/12/29,14:33:01,400000,-0.391,+0.144,-1.439,LLLL,LLLL
1629,2021/12/29,14:33:01,600000,-0.392,+0.142,-1.433,LLLL,LLLL
1630,2021/12/29,14:33:01,800000,-0.392,+0.141,-1.431,LLLL,LLLL
1631,2021/12/29,14:33:02,000000,-0.392,+0.144,-1.435,LLLL,LLLL
1632,2021/12/29,14:33:02,200000,-0.391,+0.143,-1.427,LLLL,LLLL
1633,2021/12/29,14:33:02,400000,-0.391,+0.143,-1.432,LLLL,LLLL
1634,2021/12/29,14:33:02,600000,-0.392,+0.143,-1.430,LLLL,LLLL
1635,2021/12/29,14:33:02,800000,-0.392,+0.141,-1.422,LLLL,LLLL
1636,2021/12/29,14:33:03,000000,-0.391,+0.142,-1.427,LLLL,LLLL
1637,2021/12/29,14:33:03,200000,-0.391,+0.142,-1.430,LLLL,LLLL
1638,2021/12/29,14:33:03,400000,-0.390,+0.141,-1.423,LLLL,LLLL
1639,2021/12/29,14:33:03,600000,-0.390,+0.140,-1.425,LLLL,LLLL
1640,2021/12/29,14:33:03,800000,-0.390,+0.139,-1.428,LLLL,LLLL
1641,2021/12/29,14:33:04,000000,-0.388,+0.141,-1.426,LLLL,LLLL
1642,2021/12/29,14:33:04,200000,-0.389,+0.141,-1.430,LLLL,LLLL
1643,2021/12/29,14:33:04,400000,-0.390,+0.139,-1.426,LLLL,LLLL
1644,2021/12/29,14:33:04,600000,-0.392,+0.140,-1.427,LLLL,LLLL
1645,2021/12/29,14:33:04,800000,-0.390,+0.139,-1.425,LLLL,LLLL
1646,2021/12/29,14:33:05,000000,-0.387,+0.141,-1.425,LLLL,LLLL
1647,2021/12/29,14:33:05,200000,-0.390,+0.141,-1.431,LLLL,LLLL
1648,2021/12/29,14:33:05,400000,-0.390,+0.141,-1.426,LLLL,LLLL
1649,2021/12/29,14:33:05,600000,-0.388,+0.140,-1.425,LLLL,LLLL
1650,2021/12/29,14:33:05,800000,-0.388,+0.139,-1.429,LLLL,LLLL
1651,2021/12/29,14:33:06,000000,-0.390,+0.140,-1.424,LLLL,LLLL
1652,2021/12/29,14:33:06,200000,-0.387,+0.140,-1.423,LLLL,LLLL
1653,2021/12/29,14:33:06,400000,-0.387,+0.138,-1.431,LLLL,LLLL
1654,2021/12/29,14:33:06,600000,-0.389,+0.140,-1.423,LLLL,LLLL
1655,2021/12/29,14:33:06,800000,-0.389,+0.142,-1.417,LLLL,LLLL
1656,2021/12/29,14:33:07,000000,-0.387,+0.141,-1.431,LLLL,LLLL
1657,2021/12/29,14:33:07,200000,-0.386,+0.138,-1.421,LLLL,LLLL
1658,2021/12/29,14:33:07,400000,-0.389,+0.138,-1.419,LLLL,LLLL
1659,2021/12/29,14:33:07,600000,-0.386,+0.141,-1.431,LLLL,LLLL
1660,2021/12/29,14:33:07,800000,-0.387,+0.140,-1.421,LLLL,LLLL
1661,2021/12/29,14:33:08,000000,-0.385,+0.138,-1.417,LLLL,LLLL
1662,2021/12/29,14:33:08,200000,-0.387,+0.138,-1.427,LLLL,LLLL
1663,2021/12/29,14:33:08,400000,-0.384,+0.140,-1.427,LLLL,LLLL
1664,2021/12/29,14:33:08,600000,-0.384,+0.140,-1.421,LLLL,LLLL
1665,2021/12/29,14:33:08,800000,-0.385,+0.139,-1.424,LLLL,LLLL
1666,2021/12/29,14:33:09,000000,-0.384,+0.140,-1.426,LLLL,LLLL
1667,2021/12/29,14:33:09,200000,-0.382,+0.138,-1.419,LLLL,LLLL
1668,2021/12/29,14:33:09,400000,-0.384,+0.138,-1.421,LLLL,LLLL
1669,2021/12/29,14:33:09,600000,-0.384,+0.137,-1.425,LLLL,LLLL
1670,2021/12/29,14:33:09,800000,-0.381,+0.138,-1.419,LLLL,LLLL
1671,2021/12/29,14:33:10,000000,-0.384,+0.138,-1.418,LLLL,LLLL
1672,2021/12/29,14:33:10,200000,-0.384,+0.136,-1.424,LLLL,LLLL
1673,2021/12/29,14:33:10,400000,-0.385,+0.137,-1.420,LLLL,LLLL
1674,2021/12/29,14:33:10,600000,-0.383,+0.137,-1.423,LLLL,LLLL
1675,2021/12/29,14:33:10,800000,-0.384,+0.137,-1.426,LLLL,LLLL
1676,2021/12/29,14:33:11,000000,-0.384,+0.138,-1.423,LLLL,LLLL
1677,2021/12/29,14:33:11,200000,-0.383,+0.137,-1.419,LLLL,LLLL
1678,2021/12/29,14:33:11,400000,-0.382,+0.135,-1.426,LLLL,LLLL
1679,2021/12/29,14:33:11,600000,-0.382,+0.137,-1.421,LLLL,LLLL
1680,2021/12/29,14:33:11,800000,-0.383,+0.134,-1.412,LLLL,LLLL
1681,2021/12/29,14:33:12,000000,-0.382,+0.137,-1.421,LLLL,LLLL
1682,2021/12/29,14:33:12,200000,-0.382,+0.137,-1.425,LLLL,LLLL
1683,2021/12/29,14:33:12,400000,-0.382,+0.135,-1.421,LLLL,LLLL
1684,2021/12/29,14:33:12,600000,-0.382,+0.135,-1.419,LLLL,LLLL
1685,2021/12/29,14:33:12,800000,-0.387,+0.137,-1.422,LLLL,LLLL
1686,2021/12/29,14:33:13,000000,-0.383,+0.135,-1.419,LLLL,LLLL
1687,2021/12/29,14:33:13,200000,-0.382,+0.139,-1.423,LLLL,LLLL
1688,2021/12/29,14:33:13,400000,-0.383,+0.135,-1.421,LLLL,LLLL
1689,2021/12/29,14:33:13,600000,-0.380,+0.138,-1.419,LLLL,LLLL
1690,2021/12/29,14:33:13,800000,-0.384,+0.137,-1.423,LLLL,LLLL
1691,2021/12/29,14:33:14,000000,-0.383,+0.136,-1.422,LLLL,LLLL
1692,2021/12/29,14:33:14,200000,-0.382,+0.133,-1.417,LLLL,LLLL
1693,2021/12/29,14:33:14,400000,-0.381,+0.135,-1.424,LLLL,LLLL
1694,2021/12/29,14:33:14,600000,-0.383,+0.137,-1.424,LLLL,LLLL
1695,2021/12/29,14:33:14,800000,-0.384,+0.135,-1.415,LLLL,LLLL
1696,2021/12/29,14:33:15,000000,-0.382,+0.134,-1.420,LLLL,LLLL
1697,2021/12/29,14:33:15,200000,-0.382,+0.137,-1.418,LLLL,LLLL
1698,2021/12/29,14:33:15,400000,-0.382,+0.136,-1.413,LLLL,LLLL
1699,2021/12/29,14:33:15,600000,-0.380,+0.137,-1.417,LLLL,LLLL
1700,2021/12/29,14:33:15,800000,-0.382,+0.136,-1.416,LLLL,LLLL
1701,2021/12/29,14:33:16,000000,-0.384,+0.133,-1.418,LLLL,LLLL
1702,2021/12/29,14:33:16,200000,-0.380,+0.133,-1.423,LLLL,LLLL
1703,2021/12/29,14:33:16,400000,-0.382,+0.136,-1.420,LLLL,LLLL
1704,2021/12/29,14:33:16,600000,-0.382,+0.136,-1.415,LLLL,LLLL
1705,2021/12/29,14:33:16,800000,-0.381,+0.134,-1.419,LLLL,LLLL
1706,2021/12/29,14:33:17,000000,-0.381,+0.133,-1.413,LLLL,LLLL
1707,2021/12/29,14:33:17,200000,-0.383,+0.136,-1.419,LLLL,LLLL
1708,2021/12/29,14:33:17,400000,-0.383,+0.136,-1.420,LLLL,LLLL
1709,2021/12/29,14:33:17,600000,-0.383,+0.134,-1.420,LLLL,LLLL
1710,2021/12/29,14:33:17,800000,-0.381,+0.134,-1.418,LLLL,LLLL
1711,2021/12/29,14:33:18,000000,-0.384,+0.134,-1.415,LLLL,LLLL
1712,2021/12/29,14:33:18,200000,-0.385,+0.133,-1.414,LLLL,LLLL
1713,2021/12/29,14:33:18,400000,-0.380,+0.134,-1.417,LLLL,LLLL
1714,2021/12/29,14:33:18,600000,-0.383,+0.133,-1.417,LLLL,LLLL
1715,2021/12/29,14:33:18,800000,-0.384,+0.134,-1.415,LLLL,LLLL
1716,2021/12/29,14:33:19,000000,-0.379,+0.134,-1.416,LLLL,LLLL
1717,2021/12/29,14:33:19,200000,-0.382,+0.135,-1.415,LLLL,LLLL
1718,2021/12/29,14:33:19,400000,-0.381,+0.133,-1.416,LLLL,LLLL
1719,2021/12/29,14:33:19,600000,-0.380,+0.132,-1.420,LLLL,LLLL
1720,2021/12/29,14:33:19,800000,-0.381,+0.131,-1.415,LLLL,LLLL
1721,2021/12/29,14:33:20,000000,-0.381,+0.132,-1.409,LLLL,LLLL
1722,2021/12/29,14:33:20,200000,-0.383,+0.133,-1.414,LLLL,LLLL
1723,2021/12/29,14:33:20,400000,-0.379,+0.132,-1.413,LLLL,LLLL
1724,2021/12/29,14:33:20,600000,-0.380,+0.131,-1.415,LLLL,LLLL
1725,2021/12/29,14:33:20,800000,-0.381,+0.131,-1.408,LLLL,LLLL
1726,2021/12/29,14:33:21,000000,-0.382,+0.134,-1.412,LLLL,LLLL
1727,2021/12/29,14:33:21,200000,-0.379,+0.132,-1.412,LLLL,LLLL
1728,2021/12/29,14:33:21,400000,-0.379,+0.131,-1.407,LLLL,LLLL
1729,2021/12/29,14:33:21,600000,-0.379,+0.130,-1.409,LLLL,LLLL
1730,2021/12/29,14:33:21,800000,-0.379,+0.132,-1.413,LLLL,LLLL
1731,2021/12/29,14:33:22,000000,-0.379,+0.133,-1.403,LLLL,LLLL
1732,2021/12/29,14:33:22,200000,-0.378,+0.132,-1.406,LLLL,LLLL
1733,2021/12/29,14:33:22,400000,-0.379,+0.132,-1.411,LLLL,LLLL
1734,2021/12/29,14:33:22,600000,-0.376,+0.132,-1.411,LLLL,LLLL
1735,2021/12/29,14:33:22,800000,-0.379,+0.133,-1.410,LLLL,LLLL
1736,2021/12/29,14:33:23,000000,-0.378,+0.134,-1.411,LLLL,LLLL
1737,2021/12/29,14:33:23,200000,-0.377,+0.135,-1.405,LLLL,LLLL
1738,2021/12/29,14:33:23,400000,-0.378,+0.131,-1.407,LLLL,LLLL
1739,2021/12/29,14:33:23,600000,-0.377,+0.133,-1.410,LLLL,LLLL
1740,2021/12/29,14:33:23,800000,-0.377,+0.134,-1.410,LLLL,LLLL
1741,2021/12/29,14:33:24,000000,-0.376,+0.135,-1.403,LLLL,LLLL
1742,2021/12/29,14:33:24,200000,-0.377,+0.135,-1.405,LLLL,LLLL
1743,2021/12/29,14:33:24,400000,-0.379,+0.133,-1.409,LLLL,LLLL
1744,2021/12/29,14:33:24,600000,-0.377,+0.133,-1.402,LLLL,LLLL
1745,2021/12/29,14:33:24,800000,-0.377,+0.133,-1.403,LLLL,LLLL
1746,2021/12/29,14:33:25,000000,-0.376,+0.135,-1.409,LLLL,LLLL
1747,2021/12/29,14:33:25,200000,-0.376,+0.132,-1.403,LLLL,LLLL
1748,2021/12/29,14:33:25,400000,-0.375,+0.132,-1.412,LLLL,LLLL
1749,2021/12/29,14:33:25,600000,-0.376,+0.135,-1.408,LLLL,LLLL
1750,2021/12/29,14:33:25,800000,-0.379,+0.134,-1.397,LLLL,LLLL
1751,2021/12/29,14:33:26,000000,-0.375,+0.132,-1.404,LLLL,LLLL
1752,2021/12/29,14:33:26,200000,-0.375,+0.133,-1.405,LLLL,LLLL
1753,2021/12/29,14:33:26,400000,-0.377,+0.133,-1.407,LLLL,LLLL
1754,2021/12/29,14:33:26,600000,-0.379,+0.133,-1.403,LLLL,LLLL
1755,2021/12/29,14:33:26,800000,-0.378,+0.133,-1.400,LLLL,LLLL
1756,2021/12/29,14:33:27,000000,-0.375,+0.133,-1.407,LLLL,LLLL
1757,2021/12/29,14:33:27,200000,-0.377,+0.133,-1.408,LLLL,LLLL
1758,2021/12/29,14:33:27,400000,-0.377,+0.133,-1.401,LLLL,LLLL
1759,2021/12/29,14:33:27,600000,-0.373,+0.136,-1.403,LLLL,LLLL
1760,2021/12/29,14:33:27,800000,-0.374,+0.134,-1.407,LLLL,LLLL
1761,2021/12/29,14:33:28,000000,-0.376,+0.132,-1.401,LLLL,LLLL
1762,2021/12/29,14:33:28,200000,-0.375,+0.133,-1.405,LLLL,LLLL
1763,2021/12/29,14:33:28,400000,-0.374,+0.134,-1.405,LLLL,LLLL
1764,2021/12/29,14:33:28,600000,-0.376,+0.134,-1.403,LLLL,LLLL
1765,2021/12/29,14:33:28,800000,-0.373,+0.132,-1.399,LLLL,LLLL
1766,2021/12/29,14:33:29,000000,-0.374,+0.133,-1.406,LLLL,LLLL
1767,2021/12/29,14:33:29,200000,-0.376,+0.132,-1.404,LLLL,LLLL
1768,2021/12/29,14:33:29,400000,-0.374,+0.133,-1.397,LLLL,LLLL
1769,2021/12/29,14:33:29,600000,-0.371,+0.133,-1.405,LLLL,LLLL
1770,2021/12/29,14:33:29,800000,-0.374,+0.134,-1.404,LLLL,LLLL
1771,2021/12/29,14:33:30,000000,-0.372,+0.133,-1.394,LLLL,LLLL
1772,2021/12/29,14:33:30,200000,-0.371,+0.133,-1.401,LLLL,LLLL
1773,2021/12/29,14:33:30,400000,-0.373,+0.133,-1.402,LLLL,LLLL
1774,2021/12/29,14:33:30,600000,-0.373,+0.133,-1.398,LLLL,LLLL
1775,2021/12/29,14:33:30,800000,-0.372,+0.133,-1.405,LLLL,LLLL
1776,2021/12/29,14:33:31,000000,-0.372,+0.133,-1.402,LLLL,LLLL
1777,2021/12/29,14:33:31,200000,-0.371,+0.134,-1.392,LLLL,LLLL
1778,2021/12/29,14:33:31,400000,-0.372,+0.135,-1.401,LLLL,LLLL
1779,2021/12/29,14:33:31,600000,-0.371,+0.135,-1.405,LLLL,LLLL
1780,2021/12/29,14:33:31,800000,-0.368,+0.134,-1.395,LLLL,LLLL
1781,2021/12/29,14:33:32,000000,-0.369,+0.133,-1.397,LLLL,LLLL
1782,2021/12/29,14:33:32,200000,-0.371,+0.133,-1.398,LLLL,LLLL
1783,2021/12/29,14:33:32,400000,-0.370,+0.133,-1.394,LLLL,LLLL
1784,2021/12/29,14:33:32,600000,-0.370,+0.133,-1.399,LLLL,LLLL
1785,2021/12/29,14:33:32,800000,-0.370,+0.135,-1.403,LLLL,LLLL
1786,2021/12/29,14:33:33,000000,-0.370,+0.134,-1.398,LLLL,LLLL
1787,2021/12/29,14:33:33,200000,-0.369,+0.135,-1.389,LLLL,LLLL
1788,2021/12/29,14:33:33,400000,-0.368,+0.134,-1.397,LLLL,LLLL
1789,2021/12/29,14:33:33,600000,-0.369,+0.134,-1.399,LLLL,LLLL
1790,2021/12/29,14:33:33,800000,-0.370,+0.133,-1.389,LLLL,LLLL
1791,2021/12/29,14:33:34,000000,-0.370,+0.133,-1.402,LLLL,LLLL
1792,2021/12/29,14:33:34,200000,-0.369,+0.132,-1.400,LLLL,LLLL
1793,2021/12/29,14:33:34,400000,-0.371,+0.132,-1.395,LLLL,LLLL
1794,2021/12/29,14:33:34,600000,-0.368,+0.132,-1.389,LLLL,LLLL
1795,2021/12/29,14:33:34,800000,-0.368,+0.133,-1.400,LLLL,LLLL
1796,2021/12/29,14:33:35,000000,-0.369,+0.136,-1.392,LLLL,LLLL
1797,2021/12/29,14:33:35,200000,-0.367,+0.133,-1.392,LLLL,LLLL
1798,2021/12/29,14:33:35,400000,-0.367,+0.132,-1.399,LLLL,LLLL
1799,2021/12/29,14:33:35,600000,-0.369,+0.132,-1.399,LLLL,LLLL
1800,2021/12/29,14:33:35,800000,-0.366,+0.131,-1.390,LLLL,LLLL
1801,2021/12/29,14:33:36,000000,-0.367,+0.130,-1.397,LLLL,LLLL
1802,2021/12/29,14:33:36,200000,-0.367,+0.132,-1.392,LLLL,LLLL
1803,2021/12/29,14:33:36,400000,-0.367,+0.133,-1.391,LLLL,LLLL
1804,2021/12/29,14:33:36,600000,-0.368,+0.131,-1.400,LLLL,LLLL
1805,2021/12/29,14:33:36,800000,-0.368,+0.133,-1.402,LLLL,LLLL
1806,2021/12/29,14:33:37,000000,-0.367,+0.131,-1.390,LLLL,LLLL
1807,2021/12/29,14:33:37,200000,-0.369,+0.133,-1.389,LLLL,LLLL
1808,2021/12/29,14:33:37,400000,-0.366,+0.133,-1.395,LLLL,LLLL
1809,2021/12/29,14:33:37,600000,-0.367,+0.133,-1.398,LLLL,LLLL
